family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,19,resid_post_last_prompt,head_knockout,14,14,2.0,2.375,-0.1875
CM_B_UM_032,0,1,19,resid_post_last_prompt,head_knockout,14,14,1.875,1.921875,-0.02499999999999991
CM_B_STD_006,0,3,19,resid_post_last_prompt,head_knockout,14,14,-0.28125,-0.171875,0.38888888888888884
CM_B_UM_055,0,3,19,resid_post_last_prompt,head_knockout,14,14,0.546875,0.8125,-0.48571428571428577
CM_B_STD_013,0,2,19,resid_post_last_prompt,head_knockout,14,14,0.25,0.140625,0.4375
CM_B_UM_052,0,3,19,resid_post_last_prompt,head_knockout,14,14,2.171875,2.46875,-0.13669064748201443
CM_B_STD_010,0,2,19,resid_post_last_prompt,head_knockout,14,14,0.296875,0.109375,0.631578947368421
CM_B_STD_011,0,1,19,resid_post_last_prompt,head_knockout,14,14,0.359375,0.359375,0.0
CM_B_UM_033,0,2,19,resid_post_last_prompt,head_knockout,14,14,0.078125,0.28125,-2.6
CM_B_UM_009,0,2,19,resid_post_last_prompt,head_knockout,14,14,0.53125,0.65625,-0.23529411764705888
CM_B_UM_013,0,1,19,resid_post_last_prompt,head_knockout,14,14,2.515625,2.703125,-0.07453416149068315
TH_B_UM_006,0,1,19,resid_post_last_prompt,head_knockout,14,14,-0.046875,0.09375,3.0
CM_B_UM_006,0,1,19,resid_post_last_prompt,head_knockout,14,14,-0.4140625,-0.296875,0.28301886792452835
TH_B_UM_008,0,1,19,resid_post_last_prompt,head_knockout,14,14,0.984375,1.09375,-0.11111111111111116
EL_B_002,0,1,19,resid_post_last_prompt,head_knockout,14,14,0.0625,0.453125,-6.25
CM_B_UM_012,0,1,19,resid_post_last_prompt,head_knockout,14,14,-0.328125,-0.25,0.23809523809523814
CM_B_004,0,1,19,resid_post_last_prompt,head_knockout,14,14,-0.21875,-0.390625,-0.7857142857142858
CM_B_STD_015,0,1,19,resid_post_last_prompt,head_knockout,14,14,0.53125,0.4375,0.17647058823529416
CM_B_UM_001,0,2,19,resid_post_last_prompt,head_knockout,14,14,1.421875,1.28125,0.09890109890109888
CM_B_STD_014,0,3,19,resid_post_last_prompt,head_knockout,14,14,0.140625,-0.046875,1.3333333333333333
