family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_A_STD_003,0,3,42,resid_post_last_prompt,head_knockout,18,18,0.65625,0.546875,0.16666666666666663
CM_A_STD_003,0,3,43,resid_post_last_prompt,head_knockout,18,18,0.65625,0.59375,0.09523809523809523
CM_A_STD_003,0,3,44,resid_post_last_prompt,head_knockout,18,18,0.65625,0.703125,-0.0714285714285714
CM_A_STD_003,0,3,45,resid_post_last_prompt,head_knockout,18,18,0.65625,0.625,0.04761904761904767
CM_A_STD_004,0,2,42,resid_post_last_prompt,head_knockout,18,18,0.5,0.3125,0.375
CM_A_STD_004,0,2,43,resid_post_last_prompt,head_knockout,18,18,0.5,0.46875,0.0625
CM_A_STD_004,0,2,44,resid_post_last_prompt,head_knockout,18,18,0.5,0.53125,-0.0625
CM_A_STD_004,0,2,45,resid_post_last_prompt,head_knockout,18,18,0.5,0.40625,0.1875
CM_A_STD_007,0,3,42,resid_post_last_prompt,head_knockout,18,18,0.578125,0.515625,0.10810810810810811
CM_A_STD_007,0,3,43,resid_post_last_prompt,head_knockout,18,18,0.578125,0.5625,0.027027027027026973
CM_A_STD_007,0,3,44,resid_post_last_prompt,head_knockout,18,18,0.578125,0.640625,-0.10810810810810811
CM_A_STD_007,0,3,45,resid_post_last_prompt,head_knockout,18,18,0.578125,0.625,-0.08108108108108114
CM_A_STD_008,0,1,42,resid_post_last_prompt,head_knockout,18,18,7.109375,6.953125,0.02197802197802201
CM_A_STD_008,0,1,43,resid_post_last_prompt,head_knockout,18,18,7.109375,7.109375,0.0
CM_A_STD_008,0,1,44,resid_post_last_prompt,head_knockout,18,18,7.109375,7.203125,-0.01318681318681314
CM_A_STD_008,0,1,45,resid_post_last_prompt,head_knockout,18,18,7.109375,7.078125,0.00439560439560438
CM_A_STD_010,0,2,42,resid_post_last_prompt,head_knockout,18,18,1.921875,1.84375,0.04065040650406504
CM_A_STD_010,0,2,43,resid_post_last_prompt,head_knockout,18,18,1.921875,1.90625,0.008130081300813052
CM_A_STD_010,0,2,44,resid_post_last_prompt,head_knockout,18,18,1.921875,1.953125,-0.016260162601626105
CM_A_STD_010,0,2,45,resid_post_last_prompt,head_knockout,18,18,1.921875,2.03125,-0.05691056910569103
CM_A_STD_013,0,2,42,resid_post_last_prompt,head_knockout,18,18,1.375,1.21875,0.11363636363636365
CM_A_STD_013,0,2,43,resid_post_last_prompt,head_knockout,18,18,1.375,1.359375,0.011363636363636354
CM_A_STD_013,0,2,44,resid_post_last_prompt,head_knockout,18,18,1.375,1.421875,-0.03409090909090917
CM_A_STD_013,0,2,45,resid_post_last_prompt,head_knockout,18,18,1.375,1.390625,-0.011363636363636465
CM_B_STD_001,0,1,42,resid_post_last_prompt,head_knockout,18,18,6.40625,6.34375,0.009756097560975618
CM_B_STD_001,0,1,43,resid_post_last_prompt,head_knockout,18,18,6.40625,6.34375,0.009756097560975618
CM_B_STD_001,0,1,44,resid_post_last_prompt,head_knockout,18,18,6.40625,6.46875,-0.009756097560975618
CM_B_STD_001,0,1,45,resid_post_last_prompt,head_knockout,18,18,6.40625,6.40625,0.0
CM_B_STD_003,0,2,42,resid_post_last_prompt,head_knockout,18,18,7.0,6.84375,0.022321428571428603
CM_B_STD_003,0,2,43,resid_post_last_prompt,head_knockout,18,18,7.0,6.96875,0.004464285714285698
CM_B_STD_003,0,2,44,resid_post_last_prompt,head_knockout,18,18,7.0,7.0,0.0
CM_B_STD_003,0,2,45,resid_post_last_prompt,head_knockout,18,18,7.0,6.90625,0.013392857142857095
CM_B_STD_015,0,3,42,resid_post_last_prompt,head_knockout,18,18,1.203125,1.171875,0.025974025974025983
CM_B_STD_015,0,3,43,resid_post_last_prompt,head_knockout,18,18,1.203125,1.1875,0.012987012987012991
CM_B_STD_015,0,3,44,resid_post_last_prompt,head_knockout,18,18,1.203125,1.265625,-0.051948051948051965
CM_B_STD_015,0,3,45,resid_post_last_prompt,head_knockout,18,18,1.203125,1.15625,0.038961038961038974
CM_B_UM_022,0,3,42,resid_post_last_prompt,head_knockout,18,18,0.515625,0.390625,0.24242424242424243
CM_B_UM_022,0,3,43,resid_post_last_prompt,head_knockout,18,18,0.515625,0.484375,0.06060606060606055
CM_B_UM_022,0,3,44,resid_post_last_prompt,head_knockout,18,18,0.515625,0.546875,-0.06060606060606055
CM_B_UM_022,0,3,45,resid_post_last_prompt,head_knockout,18,18,0.515625,0.5,0.030303030303030276
CM_B_UM_025,0,2,42,resid_post_last_prompt,head_knockout,18,18,0.53125,0.4375,0.17647058823529416
CM_B_UM_025,0,2,43,resid_post_last_prompt,head_knockout,18,18,0.53125,0.515625,0.02941176470588236
CM_B_UM_025,0,2,44,resid_post_last_prompt,head_knockout,18,18,0.53125,0.5625,-0.05882352941176472
CM_B_UM_025,0,2,45,resid_post_last_prompt,head_knockout,18,18,0.53125,0.515625,0.02941176470588236
CM_B_UM_027,0,3,42,resid_post_last_prompt,head_knockout,18,18,1.15625,1.078125,0.06756756756756754
CM_B_UM_027,0,3,43,resid_post_last_prompt,head_knockout,18,18,1.15625,1.109375,0.04054054054054057
CM_B_UM_027,0,3,44,resid_post_last_prompt,head_knockout,18,18,1.15625,1.203125,-0.04054054054054057
CM_B_UM_027,0,3,45,resid_post_last_prompt,head_knockout,18,18,1.15625,1.140625,0.013513513513513487
CM_B_UM_034,0,1,42,resid_post_last_prompt,head_knockout,18,18,0.90625,0.875,0.03448275862068961
CM_B_UM_034,0,1,43,resid_post_last_prompt,head_knockout,18,18,0.90625,0.875,0.03448275862068961
CM_B_UM_034,0,1,44,resid_post_last_prompt,head_knockout,18,18,0.90625,0.9375,-0.034482758620689724
CM_B_UM_034,0,1,45,resid_post_last_prompt,head_knockout,18,18,0.90625,0.875,0.03448275862068961
CM_B_UM_046,0,1,42,resid_post_last_prompt,head_knockout,18,18,1.21875,1.125,0.07692307692307687
CM_B_UM_046,0,1,43,resid_post_last_prompt,head_knockout,18,18,1.21875,1.171875,0.038461538461538436
CM_B_UM_046,0,1,44,resid_post_last_prompt,head_knockout,18,18,1.21875,1.265625,-0.03846153846153855
CM_B_UM_046,0,1,45,resid_post_last_prompt,head_knockout,18,18,1.21875,1.203125,0.012820512820512775
CM_B_UM_047,0,1,42,resid_post_last_prompt,head_knockout,18,18,1.46875,1.4375,0.021276595744680882
CM_B_UM_047,0,1,43,resid_post_last_prompt,head_knockout,18,18,1.46875,1.46875,0.0
CM_B_UM_047,0,1,44,resid_post_last_prompt,head_knockout,18,18,1.46875,1.484375,-0.010638297872340496
CM_B_UM_047,0,1,45,resid_post_last_prompt,head_knockout,18,18,1.46875,1.5,-0.02127659574468077
CM_B_UM_048,0,1,42,resid_post_last_prompt,head_knockout,18,18,1.546875,1.46875,0.0505050505050505
CM_B_UM_048,0,1,43,resid_post_last_prompt,head_knockout,18,18,1.546875,1.5,0.030303030303030276
CM_B_UM_048,0,1,44,resid_post_last_prompt,head_knockout,18,18,1.546875,1.5625,-0.010101010101010166
CM_B_UM_048,0,1,45,resid_post_last_prompt,head_knockout,18,18,1.546875,1.5,0.030303030303030276
CM_B_UM_051,0,1,42,resid_post_last_prompt,head_knockout,18,18,2.5625,2.5,0.024390243902439046
CM_B_UM_051,0,1,43,resid_post_last_prompt,head_knockout,18,18,2.5625,2.5,0.024390243902439046
