family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,10,resid_post_last_prompt,head_knockout,11,11,10.03125,8.875,0.11526479750778817
CM_B_UM_059,0,1,11,resid_post_last_prompt,head_knockout,11,11,10.03125,9.375,0.06542056074766356
CM_B_UM_059,0,1,12,resid_post_last_prompt,head_knockout,11,11,10.03125,10.28125,-0.024922118380062308
CM_B_UM_059,0,1,13,resid_post_last_prompt,head_knockout,11,11,10.03125,10.34375,-0.031152647975077885
CM_B_UM_059,0,1,14,resid_post_last_prompt,head_knockout,11,11,10.03125,10.5625,-0.052959501557632294
CM_B_UM_059,0,1,15,resid_post_last_prompt,head_knockout,11,11,10.03125,8.96875,0.10591900311526481
CM_B_UM_059,0,1,16,resid_post_last_prompt,head_knockout,11,11,10.03125,2.90625,0.7102803738317758
CM_B_UM_059,0,1,17,resid_post_last_prompt,head_knockout,11,11,10.03125,10.125,-0.009345794392523255
CM_B_UM_059,0,1,18,resid_post_last_prompt,head_knockout,11,11,10.03125,9.625,0.04049844236760125
CM_B_UM_059,0,1,19,resid_post_last_prompt,head_knockout,11,11,10.03125,10.0625,-0.0031152647975076775
CM_B_UM_059,0,1,20,resid_post_last_prompt,head_knockout,11,11,10.03125,10.59375,-0.05607476635514019
CM_B_UM_059,0,1,21,resid_post_last_prompt,head_knockout,11,11,10.03125,9.9375,0.009345794392523366
CM_B_UM_059,0,1,22,resid_post_last_prompt,head_knockout,11,11,10.03125,9.9375,0.009345794392523366
CM_B_UM_032,0,1,10,resid_post_last_prompt,head_knockout,11,11,5.5625,3.96875,0.2865168539325843
CM_B_UM_032,0,1,11,resid_post_last_prompt,head_knockout,11,11,5.5625,5.0625,0.0898876404494382
CM_B_UM_032,0,1,12,resid_post_last_prompt,head_knockout,11,11,5.5625,7.59375,-0.3651685393258426
CM_B_UM_032,0,1,13,resid_post_last_prompt,head_knockout,11,11,5.5625,6.375,-0.146067415730337
