family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,16,resid_post_last_prompt,head_knockout,26,26,10.03125,8.875,0.11526479750778817
CM_B_UM_032,0,1,16,resid_post_last_prompt,head_knockout,26,26,5.5625,5.5,0.011235955056179803
CM_B_STD_006,0,2,16,resid_post_last_prompt,head_knockout,26,26,5.4375,5.03125,0.07471264367816088
CM_B_UM_055,0,2,16,resid_post_last_prompt,head_knockout,26,26,5.171875,4.390625,0.15105740181268879
CM_B_STD_013,0,2,16,resid_post_last_prompt,head_knockout,26,26,4.96875,4.15625,0.16352201257861632
CM_B_UM_052,0,1,16,resid_post_last_prompt,head_knockout,26,26,4.921875,3.734375,0.2412698412698413
CM_B_STD_010,0,2,16,resid_post_last_prompt,head_knockout,26,26,4.84375,3.71875,0.23225806451612907
CM_B_STD_011,0,1,16,resid_post_last_prompt,head_knockout,26,26,4.8125,4.375,0.09090909090909094
CM_B_UM_033,0,1,16,resid_post_last_prompt,head_knockout,26,26,4.53125,3.015625,0.33448275862068966
CM_B_UM_009,0,1,16,resid_post_last_prompt,head_knockout,26,26,4.375,4.28125,0.021428571428571463
CM_B_UM_013,0,1,16,resid_post_last_prompt,head_knockout,26,26,3.453125,3.734375,-0.08144796380090491
TH_B_UM_006,0,1,16,resid_post_last_prompt,head_knockout,26,26,3.40625,3.171875,0.06880733944954132
CM_B_UM_006,0,2,16,resid_post_last_prompt,head_knockout,26,26,3.140625,2.765625,0.11940298507462688
TH_B_UM_008,0,2,16,resid_post_last_prompt,head_knockout,26,26,2.890625,2.46875,0.1459459459459459
EL_B_002,0,2,16,resid_post_last_prompt,head_knockout,26,26,2.8203125,1.90625,0.32409972299168976
CM_B_UM_012,0,2,16,resid_post_last_prompt,head_knockout,26,26,2.75,3.375,-0.2272727272727273
CM_B_004,0,1,16,resid_post_last_prompt,head_knockout,26,26,2.671875,1.703125,0.36257309941520466
CM_B_STD_015,0,3,16,resid_post_last_prompt,head_knockout,26,26,2.625,2.8125,-0.0714285714285714
CM_B_UM_001,0,2,16,resid_post_last_prompt,head_knockout,26,26,2.46875,2.15625,0.12658227848101267
CM_B_STD_014,0,3,16,resid_post_last_prompt,head_knockout,26,26,2.40625,2.84375,-0.18181818181818188
