family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,16,resid_post_last_prompt,head_knockout,4,4,10.03125,11.0,-0.09657320872274133
CM_B_UM_032,0,1,16,resid_post_last_prompt,head_knockout,4,4,5.5625,6.71875,-0.2078651685393258
CM_B_STD_006,0,2,16,resid_post_last_prompt,head_knockout,4,4,5.4375,7.3125,-0.3448275862068966
CM_B_UM_055,0,2,16,resid_post_last_prompt,head_knockout,4,4,5.171875,5.578125,-0.0785498489425982
CM_B_STD_013,0,2,16,resid_post_last_prompt,head_knockout,4,4,4.96875,6.78125,-0.3647798742138364
CM_B_UM_052,0,1,16,resid_post_last_prompt,head_knockout,4,4,4.921875,5.109375,-0.03809523809523818
CM_B_STD_010,0,2,16,resid_post_last_prompt,head_knockout,4,4,4.84375,6.4375,-0.3290322580645162
CM_B_STD_011,0,1,16,resid_post_last_prompt,head_knockout,4,4,4.8125,5.59375,-0.16233766233766245
CM_B_UM_033,0,1,16,resid_post_last_prompt,head_knockout,4,4,4.53125,4.421875,0.024137931034482807
CM_B_UM_009,0,1,16,resid_post_last_prompt,head_knockout,4,4,4.375,5.53125,-0.26428571428571423
CM_B_UM_013,0,1,16,resid_post_last_prompt,head_knockout,4,4,3.453125,5.046875,-0.46153846153846145
TH_B_UM_006,0,1,16,resid_post_last_prompt,head_knockout,4,4,3.40625,4.546875,-0.334862385321101
CM_B_UM_006,0,2,16,resid_post_last_prompt,head_knockout,4,4,3.140625,3.953125,-0.2587064676616915
TH_B_UM_008,0,2,16,resid_post_last_prompt,head_knockout,4,4,2.890625,3.90625,-0.3513513513513513
EL_B_002,0,2,16,resid_post_last_prompt,head_knockout,4,4,2.8203125,4.015625,-0.4238227146814404
CM_B_UM_012,0,2,16,resid_post_last_prompt,head_knockout,4,4,2.75,4.28125,-0.5568181818181819
CM_B_004,0,1,16,resid_post_last_prompt,head_knockout,4,4,2.671875,3.8125,-0.42690058479532156
CM_B_STD_015,0,3,16,resid_post_last_prompt,head_knockout,4,4,2.625,4.375,-0.6666666666666667
CM_B_UM_001,0,2,16,resid_post_last_prompt,head_knockout,4,4,2.46875,3.03125,-0.2278481012658229
CM_B_STD_014,0,3,16,resid_post_last_prompt,head_knockout,4,4,2.40625,3.3125,-0.37662337662337664
