family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,19,resid_post_last_prompt,head_knockout,0,0,2.0,2.0625,-0.03125
CM_B_UM_032,0,1,19,resid_post_last_prompt,head_knockout,0,0,1.875,2.15625,-0.1499999999999999
CM_B_STD_006,0,3,19,resid_post_last_prompt,head_knockout,0,0,-0.28125,-0.140625,0.5
CM_B_UM_055,0,3,19,resid_post_last_prompt,head_knockout,0,0,0.546875,0.65625,-0.19999999999999996
CM_B_STD_013,0,2,19,resid_post_last_prompt,head_knockout,0,0,0.25,0.484375,-0.9375
CM_B_UM_052,0,3,19,resid_post_last_prompt,head_knockout,0,0,2.171875,2.265625,-0.043165467625899234
CM_B_STD_010,0,2,19,resid_post_last_prompt,head_knockout,0,0,0.296875,0.421875,-0.42105263157894735
CM_B_STD_011,0,1,19,resid_post_last_prompt,head_knockout,0,0,0.359375,0.546875,-0.5217391304347827
CM_B_UM_033,0,2,19,resid_post_last_prompt,head_knockout,0,0,0.078125,0.171875,-1.2000000000000002
CM_B_UM_009,0,2,19,resid_post_last_prompt,head_knockout,0,0,0.53125,0.640625,-0.2058823529411764
CM_B_UM_013,0,1,19,resid_post_last_prompt,head_knockout,0,0,2.515625,2.703125,-0.07453416149068315
TH_B_UM_006,0,1,19,resid_post_last_prompt,head_knockout,0,0,-0.046875,0.5,11.666666666666666
CM_B_UM_006,0,1,19,resid_post_last_prompt,head_knockout,0,0,-0.4140625,-0.0234375,0.9433962264150944
TH_B_UM_008,0,1,19,resid_post_last_prompt,head_knockout,0,0,0.984375,1.53125,-0.5555555555555556
EL_B_002,0,1,19,resid_post_last_prompt,head_knockout,0,0,0.0625,0.390625,-5.25
CM_B_UM_012,0,1,19,resid_post_last_prompt,head_knockout,0,0,-0.328125,-0.234375,0.2857142857142857
CM_B_004,0,1,19,resid_post_last_prompt,head_knockout,0,0,-0.21875,0.046875,1.2142857142857142
CM_B_STD_015,0,1,19,resid_post_last_prompt,head_knockout,0,0,0.53125,0.765625,-0.4411764705882353
CM_B_UM_001,0,2,19,resid_post_last_prompt,head_knockout,0,0,1.421875,1.71875,-0.20879120879120872
CM_B_STD_014,0,3,19,resid_post_last_prompt,head_knockout,0,0,0.140625,0.265625,-0.8888888888888888
