family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_A_STD_003,0,3,42,resid_post_last_prompt,head_knockout,12,12,0.65625,0.453125,0.30952380952380953
CM_A_STD_003,0,3,43,resid_post_last_prompt,head_knockout,12,12,0.65625,0.71875,-0.09523809523809534
CM_A_STD_003,0,3,44,resid_post_last_prompt,head_knockout,12,12,0.65625,0.71875,-0.09523809523809534
CM_A_STD_003,0,3,45,resid_post_last_prompt,head_knockout,12,12,0.65625,0.546875,0.16666666666666663
CM_A_STD_004,0,2,42,resid_post_last_prompt,head_knockout,12,12,0.5,0.3125,0.375
CM_A_STD_004,0,2,43,resid_post_last_prompt,head_knockout,12,12,0.5,0.59375,-0.1875
CM_A_STD_004,0,2,44,resid_post_last_prompt,head_knockout,12,12,0.5,0.5625,-0.125
CM_A_STD_004,0,2,45,resid_post_last_prompt,head_knockout,12,12,0.5,0.390625,0.21875
CM_A_STD_007,0,3,42,resid_post_last_prompt,head_knockout,12,12,0.578125,0.40625,0.29729729729729726
CM_A_STD_007,0,3,43,resid_post_last_prompt,head_knockout,12,12,0.578125,0.65625,-0.1351351351351351
CM_A_STD_007,0,3,44,resid_post_last_prompt,head_knockout,12,12,0.578125,0.609375,-0.054054054054053946
CM_A_STD_007,0,3,45,resid_post_last_prompt,head_knockout,12,12,0.578125,0.5625,0.027027027027026973
CM_A_STD_008,0,1,42,resid_post_last_prompt,head_knockout,12,12,7.109375,6.859375,0.03516483516483515
CM_A_STD_008,0,1,43,resid_post_last_prompt,head_knockout,12,12,7.109375,7.234375,-0.01758241758241752
CM_A_STD_008,0,1,44,resid_post_last_prompt,head_knockout,12,12,7.109375,7.171875,-0.00879120879120876
CM_A_STD_008,0,1,45,resid_post_last_prompt,head_knockout,12,12,7.109375,7.046875,0.00879120879120876
CM_A_STD_010,0,2,42,resid_post_last_prompt,head_knockout,12,12,1.921875,1.546875,0.19512195121951215
CM_A_STD_010,0,2,43,resid_post_last_prompt,head_knockout,12,12,1.921875,1.953125,-0.016260162601626105
CM_A_STD_010,0,2,44,resid_post_last_prompt,head_knockout,12,12,1.921875,2.0,-0.04065040650406515
CM_A_STD_010,0,2,45,resid_post_last_prompt,head_knockout,12,12,1.921875,1.8125,0.05691056910569103
