model_id,canonical_family_id,domain,cue_type,original_or_expansion,S_lp,S_lp__source,S_lp__experiment_ids,S_lp__null_reason,blackbox_score,blackbox_score__source,blackbox_score__experiment_ids,blackbox_score__null_reason,correct_rate,correct_rate__source,correct_rate__experiment_ids,correct_rate__null_reason,correctness_probe_score,correctness_probe_score__source,correctness_probe_score__experiment_ids,correctness_probe_score__null_reason,entropy_score,entropy_score__source,entropy_score__experiment_ids,entropy_score__null_reason,hat_S,hat_S__source,hat_S__experiment_ids,hat_S__null_reason,intervention_recovery,intervention_recovery__source,intervention_recovery__experiment_ids,intervention_recovery__null_reason,monitor_layer,monitor_layer__source,monitor_layer__experiment_ids,monitor_layer__null_reason,monitor_score,monitor_score__source,monitor_score__experiment_ids,monitor_score__null_reason,parse_ok,parse_ok__source,parse_ok__experiment_ids,parse_ok__null_reason,parse_rate,parse_rate__source,parse_rate__experiment_ids,parse_rate__null_reason,residualised_monitor_score,residualised_monitor_score__source,residualised_monitor_score__experiment_ids,residualised_monitor_score__null_reason,cot_text_baseline__source,cot_text_baseline__null_reason,answer_rationale_baseline__source,answer_rationale_baseline__null_reason
qwen_primary,CM_B_003,mechanics,nongoverning_distractor,original,0.0,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,,,,not_measured,,,,not_measured,,,,not_measured,0.0,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,,,,not_measured,,,,not_measured,False,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,,,,not_measured,results/stage9/baselines/cot_text/surface_tfidf_continuous.json,not_applicable,results/stage9/baselines/answer_rationale/surface_tfidf_continuous.json,not_applicable
qwen_primary,CM_B_004,mechanics,nongoverning_distractor,original,2.671875,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,0.42939975874753195,results/stage9/baselines/blackbox_counterfactual/family_scores.json,stage9_blackbox_counterfactual,,,,,not_measured,0.8124131891936396,results/stage9/baselines/correctness_probe/loo_predictions_variance.json,stage9_correctness_probe,,0.9536611581123494,results/stage9/baselines/entropy/entropy_per_family_scores.json,stage9_embedding_entropy_baselines,,0.0,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,0.2255639097744361,results/stage8/multi_head_knockout/patching_results.csv,registry_experiment_unresolved,,18,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,0.21309603028523597,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,True,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,0.4681544005870819,results/stage9/correctness_residualisation/loo_predictions.json,stage9_correctness_residualisation,,results/stage9/baselines/cot_text/surface_tfidf_continuous.json,not_applicable,results/stage9/baselines/answer_rationale/surface_tfidf_continuous.json,not_applicable
qwen_primary,CM_B_005,mechanics,nongoverning_distractor,original,0.53125,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,0.4312034165770389,results/stage9/baselines/blackbox_counterfactual/family_scores.json,stage9_blackbox_counterfactual,,,,,not_measured,0.5635634228178831,results/stage9/baselines/correctness_probe/loo_predictions_variance.json,stage9_correctness_probe,,0.2135257870111945,results/stage9/baselines/entropy/entropy_per_family_scores.json,stage9_embedding_entropy_baselines,,0.0,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,18,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,0.8663448110702329,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,True,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,0.596853494644165,results/stage9/correctness_residualisation/loo_predictions.json,stage9_correctness_residualisation,,results/stage9/baselines/cot_text/surface_tfidf_continuous.json,not_applicable,results/stage9/baselines/answer_rationale/surface_tfidf_continuous.json,not_applicable
qwen_primary,CM_B_006,mechanics,nongoverning_distractor,original,0.0625,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,0.4442446512513939,results/stage9/baselines/blackbox_counterfactual/family_scores.json,stage9_blackbox_counterfactual,,,,,not_measured,0.6865102843308604,results/stage9/baselines/correctness_probe/loo_predictions_variance.json,stage9_correctness_probe,,0.8273876434296079,results/stage9/baselines/entropy/entropy_per_family_scores.json,stage9_embedding_entropy_baselines,,0.0,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,18,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,0.4070109970532429,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,True,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,0.48300284147262573,results/stage9/correctness_residualisation/loo_predictions.json,stage9_correctness_residualisation,,results/stage9/baselines/cot_text/surface_tfidf_continuous.json,not_applicable,results/stage9/baselines/answer_rationale/surface_tfidf_continuous.json,not_applicable
qwen_primary,CM_B_007,mechanics,nongoverning_distractor,original,0.0,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,0.4408553749494061,results/stage9/baselines/blackbox_counterfactual/family_scores.json,stage9_blackbox_counterfactual,,,,,not_measured,0.9183986105781208,results/stage9/baselines/correctness_probe/loo_predictions_variance.json,stage9_correctness_probe,,1.1066965354963787,results/stage9/baselines/entropy/entropy_per_family_scores.json,stage9_embedding_entropy_baselines,,0.5,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,18,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,0.7333678610785583,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,True,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,0.5448843836784363,results/stage9/correctness_residualisation/loo_predictions.json,stage9_correctness_residualisation,,results/stage9/baselines/cot_text/surface_tfidf_continuous.json,not_applicable,results/stage9/baselines/answer_rationale/surface_tfidf_continuous.json,not_applicable
qwen_primary,CM_B_008,mechanics,nongoverning_distractor,original,0.0,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,0.4364787662648599,results/stage9/baselines/blackbox_counterfactual/family_scores.json,stage9_blackbox_counterfactual,,,,,not_measured,0.6805153659651719,results/stage9/baselines/correctness_probe/loo_predictions_variance.json,stage9_correctness_probe,,0.8137760412499867,results/stage9/baselines/entropy/entropy_per_family_scores.json,stage9_embedding_entropy_baselines,,0.0,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,18,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,0.10180960096382517,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,True,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,0.4632168114185333,results/stage9/correctness_residualisation/loo_predictions.json,stage9_correctness_residualisation,,results/stage9/baselines/cot_text/surface_tfidf_continuous.json,not_applicable,results/stage9/baselines/answer_rationale/surface_tfidf_continuous.json,not_applicable
qwen_primary,CM_B_009,mechanics,nongoverning_distractor,original,0.546875,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,0.43178881781320083,results/stage9/baselines/blackbox_counterfactual/family_scores.json,stage9_blackbox_counterfactual,,,,,not_measured,0.6300181476613799,results/stage9/baselines/correctness_probe/loo_predictions_variance.json,stage9_correctness_probe,,0.28329066534959946,results/stage9/baselines/entropy/entropy_per_family_scores.json,stage9_embedding_entropy_baselines,,0.0,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,18,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,0.8584204222351643,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,True,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,0.47113296389579773,results/stage9/correctness_residualisation/loo_predictions.json,stage9_correctness_residualisation,,results/stage9/baselines/cot_text/surface_tfidf_continuous.json,not_applicable,results/stage9/baselines/answer_rationale/surface_tfidf_continuous.json,not_applicable
qwen_primary,CM_B_010,mechanics,nongoverning_distractor,original,0.0,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,0.4438203508027761,results/stage9/baselines/blackbox_counterfactual/family_scores.json,stage9_blackbox_counterfactual,,,,,not_measured,0.8393266558083737,results/stage9/baselines/correctness_probe/loo_predictions_variance.json,stage9_correctness_probe,,0.31568204156585705,results/stage9/baselines/entropy/entropy_per_family_scores.json,stage9_embedding_entropy_baselines,,0.0,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,18,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,0.19123033704390136,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,True,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,0.2888004183769226,results/stage9/correctness_residualisation/loo_predictions.json,stage9_correctness_residualisation,,results/stage9/baselines/cot_text/surface_tfidf_continuous.json,not_applicable,results/stage9/baselines/answer_rationale/surface_tfidf_continuous.json,not_applicable
qwen_primary,CM_B_STD_001,mechanics,nongoverning_distractor,original,0.0,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,0.41514997187898833,results/stage9/baselines/blackbox_counterfactual/family_scores.json,stage9_blackbox_counterfactual,,,,,not_measured,0.605727720885448,results/stage9/baselines/correctness_probe/loo_predictions_variance.json,stage9_correctness_probe,,0.05579240959799102,results/stage9/baselines/entropy/entropy_per_family_scores.json,stage9_embedding_entropy_baselines,,0.0,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,18,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,0.847665336877735,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,True,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,0.39394840598106384,results/stage9/correctness_residualisation/loo_predictions.json,stage9_correctness_residualisation,,results/stage9/baselines/cot_text/surface_tfidf_continuous.json,not_applicable,results/stage9/baselines/answer_rationale/surface_tfidf_continuous.json,not_applicable
qwen_primary,CM_B_STD_002,mechanics,nongoverning_distractor,original,1.625,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,0.44004951784595897,results/stage9/baselines/blackbox_counterfactual/family_scores.json,stage9_blackbox_counterfactual,,,,,not_measured,0.1435780603571572,results/stage9/baselines/correctness_probe/loo_predictions_variance.json,stage9_correctness_probe,,0.9226360735516198,results/stage9/baselines/entropy/entropy_per_family_scores.json,stage9_embedding_entropy_baselines,,0.5,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,18,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,0.7054790932378776,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,True,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,0.751688539981842,results/stage9/correctness_residualisation/loo_predictions.json,stage9_correctness_residualisation,,results/stage9/baselines/cot_text/surface_tfidf_continuous.json,not_applicable,results/stage9/baselines/answer_rationale/surface_tfidf_continuous.json,not_applicable
qwen_primary,CM_B_STD_003,mechanics,nongoverning_distractor,original,1.15625,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,0.4126257714068321,results/stage9/baselines/blackbox_counterfactual/family_scores.json,stage9_blackbox_counterfactual,,,,,not_measured,0.7449354953563622,results/stage9/baselines/correctness_probe/loo_predictions_variance.json,stage9_correctness_probe,,0.44872595252419933,results/stage9/baselines/entropy/entropy_per_family_scores.json,stage9_embedding_entropy_baselines,,0.0,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,18,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,0.4734735525687347,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,True,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,0.5601909756660461,results/stage9/correctness_residualisation/loo_predictions.json,stage9_correctness_residualisation,,results/stage9/baselines/cot_text/surface_tfidf_continuous.json,not_applicable,results/stage9/baselines/answer_rationale/surface_tfidf_continuous.json,not_applicable
qwen_primary,CM_B_STD_004,mechanics,nongoverning_distractor,original,0.296875,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,0.4177772889714479,results/stage9/baselines/blackbox_counterfactual/family_scores.json,stage9_blackbox_counterfactual,,,,,not_measured,0.31486526372614915,results/stage9/baselines/correctness_probe/loo_predictions_variance.json,stage9_correctness_probe,,0.2756329275362207,results/stage9/baselines/entropy/entropy_per_family_scores.json,stage9_embedding_entropy_baselines,,0.0,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,18,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,0.8647075248022609,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,True,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,0.7959250807762146,results/stage9/correctness_residualisation/loo_predictions.json,stage9_correctness_residualisation,,results/stage9/baselines/cot_text/surface_tfidf_continuous.json,not_applicable,results/stage9/baselines/answer_rationale/surface_tfidf_continuous.json,not_applicable
qwen_primary,CM_B_STD_005,mechanics,nongoverning_distractor,original,0.6875,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,0.436570629516064,results/stage9/baselines/blackbox_counterfactual/family_scores.json,stage9_blackbox_counterfactual,,,,,not_measured,0.24403280023504892,results/stage9/baselines/correctness_probe/loo_predictions_variance.json,stage9_correctness_probe,,0.7083464976564701,results/stage9/baselines/entropy/entropy_per_family_scores.json,stage9_embedding_entropy_baselines,,0.8333333333333334,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,18,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,0.68844757455814,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,True,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,0.8504716753959656,results/stage9/correctness_residualisation/loo_predictions.json,stage9_correctness_residualisation,,results/stage9/baselines/cot_text/surface_tfidf_continuous.json,not_applicable,results/stage9/baselines/answer_rationale/surface_tfidf_continuous.json,not_applicable
qwen_primary,CM_B_STD_006,mechanics,nongoverning_distractor,original,5.4375,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,0.42096831783527716,results/stage9/baselines/blackbox_counterfactual/family_scores.json,stage9_blackbox_counterfactual,,,,,not_measured,0.7169031461492335,results/stage9/baselines/correctness_probe/loo_predictions_variance.json,stage9_correctness_probe,,2.8424082514601503,results/stage9/baselines/entropy/entropy_per_family_scores.json,stage9_embedding_entropy_baselines,,0.0,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,0.16584564860426929,results/stage8/multi_head_knockout/patching_results.csv,registry_experiment_unresolved,,18,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,0.6286143250199796,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,True,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,0.45555856823921204,results/stage9/correctness_residualisation/loo_predictions.json,stage9_correctness_residualisation,,results/stage9/baselines/cot_text/surface_tfidf_continuous.json,not_applicable,results/stage9/baselines/answer_rationale/surface_tfidf_continuous.json,not_applicable
qwen_primary,CM_B_STD_007,thermodynamics,nongoverning_distractor,original,1.890625,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,0.41780084739106255,results/stage9/baselines/blackbox_counterfactual/family_scores.json,stage9_blackbox_counterfactual,,,,,not_measured,0.8728000082343882,results/stage9/baselines/correctness_probe/loo_predictions_variance.json,stage9_correctness_probe,,1.6106260307524836,results/stage9/baselines/entropy/entropy_per_family_scores.json,stage9_embedding_entropy_baselines,,0.5,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,18,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,0.412823355724183,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,True,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,0.7989441752433777,results/stage9/correctness_residualisation/loo_predictions.json,stage9_correctness_residualisation,,results/stage9/baselines/cot_text/surface_tfidf_continuous.json,not_applicable,results/stage9/baselines/answer_rationale/surface_tfidf_continuous.json,not_applicable
qwen_primary,CM_B_STD_008,thermodynamics,nongoverning_distractor,original,0.0,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,0.4177908537593028,results/stage9/baselines/blackbox_counterfactual/family_scores.json,stage9_blackbox_counterfactual,,,,,not_measured,0.6483585480109152,results/stage9/baselines/correctness_probe/loo_predictions_variance.json,stage9_correctness_probe,,0.37131983244737954,results/stage9/baselines/entropy/entropy_per_family_scores.json,stage9_embedding_entropy_baselines,,0.0,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,18,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,0.736009127523735,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,True,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,0.8645439147949219,results/stage9/correctness_residualisation/loo_predictions.json,stage9_correctness_residualisation,,results/stage9/baselines/cot_text/surface_tfidf_continuous.json,not_applicable,results/stage9/baselines/answer_rationale/surface_tfidf_continuous.json,not_applicable
qwen_primary,CM_B_STD_009,thermodynamics,nongoverning_distractor,original,2.265625,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,0.4372696697730065,results/stage9/baselines/blackbox_counterfactual/family_scores.json,stage9_blackbox_counterfactual,,,,,not_measured,0.5491784130641725,results/stage9/baselines/correctness_probe/loo_predictions_variance.json,stage9_correctness_probe,,1.3252956996105625,results/stage9/baselines/entropy/entropy_per_family_scores.json,stage9_embedding_entropy_baselines,,0.0,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,18,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,0.7746885127139752,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,True,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,0.8618851900100708,results/stage9/correctness_residualisation/loo_predictions.json,stage9_correctness_residualisation,,results/stage9/baselines/cot_text/surface_tfidf_continuous.json,not_applicable,results/stage9/baselines/answer_rationale/surface_tfidf_continuous.json,not_applicable
qwen_primary,CM_B_STD_010,electrostatics_circuits,nongoverning_distractor,original,4.84375,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,0.4340199195902669,results/stage9/baselines/blackbox_counterfactual/family_scores.json,stage9_blackbox_counterfactual,,,,,not_measured,0.028292094356109073,results/stage9/baselines/correctness_probe/loo_predictions_variance.json,stage9_correctness_probe,,2.4429401431407913,results/stage9/baselines/entropy/entropy_per_family_scores.json,stage9_embedding_entropy_baselines,,0.5,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,0.19815668202764977,results/stage8/multi_head_knockout/patching_results.csv,registry_experiment_unresolved,,18,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,0.8274823342318882,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,True,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,0.7958469390869141,results/stage9/correctness_residualisation/loo_predictions.json,stage9_correctness_residualisation,,results/stage9/baselines/cot_text/surface_tfidf_continuous.json,not_applicable,results/stage9/baselines/answer_rationale/surface_tfidf_continuous.json,not_applicable
qwen_primary,CM_B_STD_011,electrostatics_circuits,nongoverning_distractor,original,4.8125,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,0.4265518171425194,results/stage9/baselines/blackbox_counterfactual/family_scores.json,stage9_blackbox_counterfactual,,,,,not_measured,0.18367686225740643,results/stage9/baselines/correctness_probe/loo_predictions_variance.json,stage9_correctness_probe,,1.7623725574491904,results/stage9/baselines/entropy/entropy_per_family_scores.json,stage9_embedding_entropy_baselines,,0.8333333333333334,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,0.13358070500927643,results/stage8/multi_head_knockout/patching_results.csv,registry_experiment_unresolved,,18,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,0.8674289759039242,results/stage10/mean_probe_full_sweep_bigcompute/loo_predictions_resid_post_last_prompt.json,stage10_qwen_mean_probe_full_sweep,,True,results/stage6/analysis_d2/stage6_d1_per_family.csv,"stage6_llama_behavioural_full_rerun,stage6_qwen_behavioural_full_rerun",,,,,not_measured,0.7308717370033264,results/stage9/correctness_residualisation/loo_predictions.json,stage9_correctness_residualisation,,results/stage9/baselines/cot_text/surface_tfidf_continuous.json,not_applicable,results/stage9/baselines/answer_rationale/surface_tfidf_continuous.json,not_applicable
