model_id,canonical_family_id,domain,cue_type,S_lp,S_lp_binary,primary_monitor_score,monitor_layer,causal_site,intervention_effect,source_experiment_ids,S_lp_null_reason,monitor_null_reason,causal_null_reason
llama_primary,CM_B_005,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_006,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_007,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_008,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_009,mechanics,nongoverning_distractor,0.34375,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_010,mechanics,nongoverning_distractor,0.203125,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_STD_001,mechanics,nongoverning_distractor,0.234375,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_STD_002,mechanics,nongoverning_distractor,0.078125,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_STD_003,mechanics,nongoverning_distractor,1.25,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_STD_004,mechanics,nongoverning_distractor,0.3125,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_STD_005,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_STD_006,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_STD_007,thermodynamics,nongoverning_distractor,0.640625,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_STD_008,thermodynamics,nongoverning_distractor,0.1875,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_STD_009,thermodynamics,nongoverning_distractor,0.0625,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_STD_010,electrostatics_circuits,nongoverning_distractor,0.296875,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_STD_011,electrostatics_circuits,nongoverning_distractor,0.359375,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_STD_012,electrostatics_circuits,nongoverning_distractor,1.046875,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_STD_013,mechanics,nongoverning_distractor,0.25,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_STD_014,mechanics,nongoverning_distractor,0.140625,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_STD_015,mechanics,nongoverning_distractor,0.53125,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_001,mechanics,nongoverning_distractor,1.421875,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_002,mechanics,nongoverning_distractor,0.234375,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_003,mechanics,nongoverning_distractor,0.21875,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_004,mechanics,nongoverning_distractor,1.484375,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_005,mechanics,nongoverning_distractor,1.375,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_006,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_007,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_008,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_009,mechanics,nongoverning_distractor,0.53125,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_010,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_011,mechanics,nongoverning_distractor,2.34375,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_012,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_013,mechanics,nongoverning_distractor,2.515625,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_014,mechanics,nongoverning_distractor,0.140625,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_015,electrostatics_circuits,nongoverning_distractor,0.21875,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_016,electrostatics_circuits,nongoverning_distractor,0.125,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_017,electrostatics_circuits,nongoverning_distractor,0.390625,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_018,electrostatics_circuits,nongoverning_distractor,0.734375,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_019,electrostatics_circuits,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_020,electrostatics_circuits,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_021,electrostatics_circuits,nongoverning_distractor,0.03125,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_022,electrostatics_circuits,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_023,electrostatics_circuits,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_024,electrostatics_circuits,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_025,electrostatics_circuits,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_026,electrostatics_circuits,nongoverning_distractor,0.1640625,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_027,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_028,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_029,mechanics,nongoverning_distractor,0.140625,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_030,mechanics,nongoverning_distractor,0.375,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_031,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_032,mechanics,nongoverning_distractor,1.875,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_033,mechanics,nongoverning_distractor,0.078125,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_034,mechanics,nongoverning_distractor,1.6875,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_035,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_036,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_037,electrostatics_circuits,nongoverning_distractor,0.125,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_038,electrostatics_circuits,nongoverning_distractor,1.046875,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_039,electrostatics_circuits,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_040,electrostatics_circuits,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_041,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_042,mechanics,nongoverning_distractor,0.2890625,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_043,mechanics,nongoverning_distractor,1.21875,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_044,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_045,mechanics,nongoverning_distractor,0.375,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_046,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_047,mechanics,nongoverning_distractor,5.21875,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_048,mechanics,nongoverning_distractor,0.203125,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_049,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_050,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_051,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_052,mechanics,nongoverning_distractor,2.171875,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_053,mechanics,nongoverning_distractor,0.109375,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_054,electrostatics_circuits,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_055,mechanics,nongoverning_distractor,0.546875,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_056,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_057,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_058,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_059,mechanics,nongoverning_distractor,2.0,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_060,mechanics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_B_UM_061,mechanics,nongoverning_distractor,,,,,,,,source_missing,not_measured,not_measured
llama_primary,CM_B_UM_062,mechanics,nongoverning_distractor,,,,,,,,source_missing,not_measured,not_measured
llama_primary,CM_B_UM_063,mechanics,nongoverning_distractor,,,,,,,,source_missing,not_measured,not_measured
llama_primary,CM_C_001,mechanics,frame_rendering,0.46875,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_C_002,mechanics,frame_rendering,5.078125,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_C_003,mechanics,frame_rendering,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_C_004,electrostatics_circuits,frame_rendering,3.25,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_C_005,mechanics,frame_rendering,1.890625,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,CM_C_006,electrostatics_circuits,frame_rendering,,,,,,,,source_missing,not_measured,not_measured
llama_primary,CM_C_007,thermodynamics,frame_rendering,,,,,,,,source_missing,not_measured,not_measured
llama_primary,CM_C_008,electrostatics_circuits,frame_rendering,,,,,,,,source_missing,not_measured,not_measured
llama_primary,CM_C_009,electrostatics_circuits,frame_rendering,,,,,,,,source_missing,not_measured,not_measured
llama_primary,CM_C_010,electrostatics_circuits,frame_rendering,,,,,,,,source_missing,not_measured,not_measured
llama_primary,CM_C_011,electrostatics_circuits,frame_rendering,,,,,,,,source_missing,not_measured,not_measured
llama_primary,CM_C_012,mechanics,frame_rendering,,,,,,,,source_missing,not_measured,not_measured
llama_primary,CM_C_013,mechanics,frame_rendering,,,,,,,,source_missing,not_measured,not_measured
llama_primary,CM_C_014,electrostatics_circuits,frame_rendering,,,,,,,,source_missing,not_measured,not_measured
llama_primary,CM_C_015,thermodynamics,frame_rendering,,,,,,,,source_missing,not_measured,not_measured
llama_primary,EL_A_001,electrostatics_circuits,irrelevant_variable,0.609375,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,EL_A_002,electrostatics_circuits,irrelevant_variable,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,EL_A_003,electrostatics_circuits,irrelevant_variable,0.1875,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,EL_A_004,electrostatics_circuits,irrelevant_variable,0.484375,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,EL_A_005,electrostatics_circuits,irrelevant_variable,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,EL_B_001,electrostatics_circuits,nongoverning_distractor,0.71875,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,EL_B_002,electrostatics_circuits,nongoverning_distractor,0.0625,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,EL_B_003,electrostatics_circuits,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,EL_B_004,electrostatics_circuits,nongoverning_distractor,0.125,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,EL_B_005,electrostatics_circuits,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,TH_B_UM_001,thermodynamics,nongoverning_distractor,0.09375,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,TH_B_UM_002,thermodynamics,nongoverning_distractor,0.921875,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,TH_B_UM_003,thermodynamics,nongoverning_distractor,1.75,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,TH_B_UM_004,thermodynamics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,TH_B_UM_005,thermodynamics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,TH_B_UM_006,thermodynamics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,TH_B_UM_007,thermodynamics,nongoverning_distractor,0.265625,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,TH_B_UM_008,thermodynamics,nongoverning_distractor,0.984375,1,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,TH_B_UM_009,thermodynamics,nongoverning_distractor,0.09375,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,TH_B_UM_010,thermodynamics,nongoverning_distractor,0.0,0,,,,,stage6_llama_behavioural_full_rerun,,not_measured,not_measured
llama_primary,TH_B_UM_011,thermodynamics,nongoverning_distractor,,,,,,,,source_missing,not_measured,not_measured
llama_primary,TH_B_UM_012,thermodynamics,nongoverning_distractor,,,,,,,,source_missing,not_measured,not_measured
deepseek_reasoning,CM_A_001,mechanics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_002,mechanics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_003,mechanics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_004,mechanics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_005,mechanics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_006,mechanics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_007,mechanics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_008,mechanics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_009,mechanics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_010,mechanics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_STD_001,mechanics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_STD_002,mechanics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_STD_003,mechanics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_STD_004,mechanics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_STD_005,mechanics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_STD_006,mechanics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_STD_007,mechanics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_STD_008,mechanics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_STD_009,mechanics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_STD_010,mechanics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_STD_011,electrostatics_circuits,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_STD_012,electrostatics_circuits,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_STD_013,electrostatics_circuits,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_STD_014,electrostatics_circuits,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_STD_015,electrostatics_circuits,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_STD_016,electrostatics_circuits,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_STD_017,thermodynamics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_STD_018,thermodynamics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_STD_019,thermodynamics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_A_STD_020,thermodynamics,irrelevant_variable,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_001,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_002,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_003,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_004,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_005,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_006,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_007,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_008,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_009,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_010,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_STD_001,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_STD_002,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_STD_003,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_STD_004,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_STD_005,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_STD_006,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_STD_007,thermodynamics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_STD_008,thermodynamics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_STD_009,thermodynamics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_STD_010,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_STD_011,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_STD_012,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_STD_013,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_STD_014,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_STD_015,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_001,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_002,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_003,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_004,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_005,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_006,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_007,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_008,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_009,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_010,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_011,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_012,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_013,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_014,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_015,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_016,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_017,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_018,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_019,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_020,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_021,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_022,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_023,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_024,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_025,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_026,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_027,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_028,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_029,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_030,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_031,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_032,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_033,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_034,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_035,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_036,mechanics,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
deepseek_reasoning,CM_B_UM_037,electrostatics_circuits,nongoverning_distractor,,,,,,,,source_not_ingested,not_measured,not_measured
