family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,14,resid_post_last_prompt,head_knockout,,"26,24,13",10.03125,13.03125,-0.2990654205607477
CM_B_UM_059,0,1,15,resid_post_last_prompt,head_knockout,,"26,24,13",10.03125,9.5,0.052959501557632405
CM_B_UM_059,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,13",10.03125,8.96875,0.10591900311526481
CM_B_UM_059,0,1,17,resid_post_last_prompt,head_knockout,,"26,24,13",10.03125,10.46875,-0.04361370716510904
CM_B_UM_059,0,1,18,resid_post_last_prompt,head_knockout,,"26,24,13",10.03125,10.03125,0.0
CM_B_UM_059,0,1,19,resid_post_last_prompt,head_knockout,,"26,24,13",10.03125,9.90625,0.012461059190031154
CM_B_UM_059,0,1,20,resid_post_last_prompt,head_knockout,,"26,24,13",10.03125,9.59375,0.04361370716510904
CM_B_UM_032,0,1,14,resid_post_last_prompt,head_knockout,,"26,24,13",5.5625,9.59375,-0.7247191011235956
CM_B_UM_032,0,1,15,resid_post_last_prompt,head_knockout,,"26,24,13",5.5625,3.71875,0.3314606741573034
CM_B_UM_032,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,13",5.5625,5.28125,0.050561797752809
CM_B_UM_032,0,1,17,resid_post_last_prompt,head_knockout,,"26,24,13",5.5625,5.5,0.011235955056179803
CM_B_UM_032,0,1,18,resid_post_last_prompt,head_knockout,,"26,24,13",5.5625,6.9375,-0.247191011235955
CM_B_UM_032,0,1,19,resid_post_last_prompt,head_knockout,,"26,24,13",5.5625,6.625,-0.1910112359550562
CM_B_UM_032,0,1,20,resid_post_last_prompt,head_knockout,,"26,24,13",5.5625,5.28125,0.050561797752809
CM_B_STD_006,0,2,14,resid_post_last_prompt,head_knockout,,"26,24,13",5.4375,9.03125,-0.6609195402298851
CM_B_STD_006,0,2,15,resid_post_last_prompt,head_knockout,,"26,24,13",5.4375,4.875,0.10344827586206895
CM_B_STD_006,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,13",5.4375,4.40625,0.18965517241379315
CM_B_STD_006,0,2,17,resid_post_last_prompt,head_knockout,,"26,24,13",5.4375,6.09375,-0.1206896551724137
CM_B_STD_006,0,2,18,resid_post_last_prompt,head_knockout,,"26,24,13",5.4375,6.40625,-0.17816091954022983
CM_B_STD_006,0,2,19,resid_post_last_prompt,head_knockout,,"26,24,13",5.4375,6.3125,-0.16091954022988508
CM_B_STD_006,0,2,20,resid_post_last_prompt,head_knockout,,"26,24,13",5.4375,5.5625,-0.02298850574712641
CM_B_UM_055,0,2,14,resid_post_last_prompt,head_knockout,,"26,24,13",5.171875,8.015625,-0.5498489425981874
CM_B_UM_055,0,2,15,resid_post_last_prompt,head_knockout,,"26,24,13",5.171875,1.703125,0.6706948640483383
CM_B_UM_055,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,13",5.171875,4.078125,0.21148036253776437
CM_B_UM_055,0,2,17,resid_post_last_prompt,head_knockout,,"26,24,13",5.171875,5.109375,0.012084592145015116
CM_B_UM_055,0,2,18,resid_post_last_prompt,head_knockout,,"26,24,13",5.171875,5.828125,-0.12688821752265866
CM_B_UM_055,0,2,19,resid_post_last_prompt,head_knockout,,"26,24,13",5.171875,5.546875,-0.0725075528700907
CM_B_UM_055,0,2,20,resid_post_last_prompt,head_knockout,,"26,24,13",5.171875,4.796875,0.07250755287009059
CM_B_STD_013,0,2,14,resid_post_last_prompt,head_knockout,,"26,24,13",4.96875,8.34375,-0.679245283018868
CM_B_STD_013,0,2,15,resid_post_last_prompt,head_knockout,,"26,24,13",4.96875,4.0,0.19496855345911945
CM_B_STD_013,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,13",4.96875,4.25,0.14465408805031443
CM_B_STD_013,0,2,17,resid_post_last_prompt,head_knockout,,"26,24,13",4.96875,5.6875,-0.14465408805031443
CM_B_STD_013,0,2,18,resid_post_last_prompt,head_knockout,,"26,24,13",4.96875,3.84375,0.2264150943396226
CM_B_STD_013,0,2,19,resid_post_last_prompt,head_knockout,,"26,24,13",4.96875,4.78125,0.037735849056603765
CM_B_STD_013,0,2,20,resid_post_last_prompt,head_knockout,,"26,24,13",4.96875,4.71875,0.05031446540880502
CM_B_UM_052,0,1,14,resid_post_last_prompt,head_knockout,,"26,24,13",4.921875,7.859375,-0.5968253968253969
CM_B_UM_052,0,1,15,resid_post_last_prompt,head_knockout,,"26,24,13",4.921875,0.734375,0.8507936507936508
CM_B_UM_052,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,13",4.921875,2.828125,0.42539682539682544
CM_B_UM_052,0,1,17,resid_post_last_prompt,head_knockout,,"26,24,13",4.921875,4.890625,0.006349206349206327
CM_B_UM_052,0,1,18,resid_post_last_prompt,head_knockout,,"26,24,13",4.921875,5.140625,-0.04444444444444451
CM_B_UM_052,0,1,19,resid_post_last_prompt,head_knockout,,"26,24,13",4.921875,4.734375,0.03809523809523807
CM_B_UM_052,0,1,20,resid_post_last_prompt,head_knockout,,"26,24,13",4.921875,3.859375,0.21587301587301588
CM_B_STD_010,0,2,14,resid_post_last_prompt,head_knockout,,"26,24,13",4.84375,7.1875,-0.4838709677419355
CM_B_STD_010,0,2,15,resid_post_last_prompt,head_knockout,,"26,24,13",4.84375,3.53125,0.2709677419354839
CM_B_STD_010,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,13",4.84375,3.125,0.3548387096774194
CM_B_STD_010,0,2,17,resid_post_last_prompt,head_knockout,,"26,24,13",4.84375,5.0,-0.032258064516129004
CM_B_STD_010,0,2,18,resid_post_last_prompt,head_knockout,,"26,24,13",4.84375,4.53125,0.06451612903225812
CM_B_STD_010,0,2,19,resid_post_last_prompt,head_knockout,,"26,24,13",4.84375,5.21875,-0.07741935483870965
