family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_A_STD_003,0,3,42,resid_post_last_prompt,head_knockout,29,29,0.65625,0.734375,-0.11904761904761907
CM_A_STD_003,0,3,43,resid_post_last_prompt,head_knockout,29,29,0.65625,0.53125,0.19047619047619047
CM_A_STD_003,0,3,44,resid_post_last_prompt,head_knockout,29,29,0.65625,0.65625,0.0
CM_A_STD_003,0,3,45,resid_post_last_prompt,head_knockout,29,29,0.65625,0.5625,0.1428571428571429
CM_A_STD_004,0,2,42,resid_post_last_prompt,head_knockout,29,29,0.5,0.984375,-0.96875
CM_A_STD_004,0,2,43,resid_post_last_prompt,head_knockout,29,29,0.5,0.421875,0.15625
CM_A_STD_004,0,2,44,resid_post_last_prompt,head_knockout,29,29,0.5,0.609375,-0.21875
CM_A_STD_004,0,2,45,resid_post_last_prompt,head_knockout,29,29,0.5,0.484375,0.03125
CM_A_STD_007,0,3,42,resid_post_last_prompt,head_knockout,29,29,0.578125,0.75,-0.29729729729729737
CM_A_STD_007,0,3,43,resid_post_last_prompt,head_knockout,29,29,0.578125,0.546875,0.05405405405405406
CM_A_STD_007,0,3,44,resid_post_last_prompt,head_knockout,29,29,0.578125,0.65625,-0.1351351351351351
CM_A_STD_007,0,3,45,resid_post_last_prompt,head_knockout,29,29,0.578125,0.5625,0.027027027027026973
CM_A_STD_008,0,1,42,resid_post_last_prompt,head_knockout,29,29,7.109375,7.078125,0.00439560439560438
CM_A_STD_008,0,1,43,resid_post_last_prompt,head_knockout,29,29,7.109375,7.015625,0.01318681318681314
CM_A_STD_008,0,1,44,resid_post_last_prompt,head_knockout,29,29,7.109375,7.078125,0.00439560439560438
CM_A_STD_008,0,1,45,resid_post_last_prompt,head_knockout,29,29,7.109375,7.046875,0.00879120879120876
CM_A_STD_010,0,2,42,resid_post_last_prompt,head_knockout,29,29,1.921875,2.125,-0.10569105691056913
CM_A_STD_010,0,2,43,resid_post_last_prompt,head_knockout,29,29,1.921875,1.890625,0.016260162601625994
CM_A_STD_010,0,2,44,resid_post_last_prompt,head_knockout,29,29,1.921875,2.046875,-0.06504065040650397
