family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,21,resid_post_last_prompt,head_knockout,,"2,10",2.0,-0.9375,1.46875
CM_B_UM_032,0,1,21,resid_post_last_prompt,head_knockout,,"2,10",1.875,-0.015625,1.0083333333333333
CM_B_STD_006,0,3,21,resid_post_last_prompt,head_knockout,,"2,10",-0.28125,-2.703125,-8.61111111111111
CM_B_UM_055,0,3,21,resid_post_last_prompt,head_knockout,,"2,10",0.546875,-0.515625,1.9428571428571428
CM_B_STD_013,0,2,21,resid_post_last_prompt,head_knockout,,"2,10",0.25,-2.6875,11.75
CM_B_UM_052,0,3,21,resid_post_last_prompt,head_knockout,,"2,10",2.171875,0.84375,0.6115107913669064
CM_B_STD_010,0,2,21,resid_post_last_prompt,head_knockout,,"2,10",0.296875,-3.125,11.526315789473685
CM_B_STD_011,0,1,21,resid_post_last_prompt,head_knockout,,"2,10",0.359375,-1.703125,5.739130434782608
CM_B_UM_033,0,2,21,resid_post_last_prompt,head_knockout,,"2,10",0.078125,-1.09375,15.0
CM_B_UM_009,0,2,21,resid_post_last_prompt,head_knockout,,"2,10",0.53125,-1.875,4.529411764705882
CM_B_UM_013,0,1,21,resid_post_last_prompt,head_knockout,,"2,10",2.515625,0.765625,0.6956521739130435
TH_B_UM_006,0,1,21,resid_post_last_prompt,head_knockout,,"2,10",-0.046875,-2.0546875,-42.833333333333336
CM_B_UM_006,0,1,21,resid_post_last_prompt,head_knockout,,"2,10",-0.4140625,-2.7578125,-5.660377358490566
TH_B_UM_008,0,1,21,resid_post_last_prompt,head_knockout,,"2,10",0.984375,-1.15625,2.174603174603175
EL_B_002,0,1,21,resid_post_last_prompt,head_knockout,,"2,10",0.0625,-2.015625,33.25
CM_B_UM_012,0,1,21,resid_post_last_prompt,head_knockout,,"2,10",-0.328125,-1.71875,-4.238095238095238
CM_B_004,0,1,21,resid_post_last_prompt,head_knockout,,"2,10",-0.21875,-3.078125,-13.071428571428571
CM_B_STD_015,0,1,21,resid_post_last_prompt,head_knockout,,"2,10",0.53125,-2.8125,6.294117647058823
CM_B_UM_001,0,2,21,resid_post_last_prompt,head_knockout,,"2,10",1.421875,-1.0,1.7032967032967035
CM_B_STD_014,0,3,21,resid_post_last_prompt,head_knockout,,"2,10",0.140625,-2.953125,22.0
