family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,11",10.03125,3.1875,0.6822429906542056
CM_B_UM_032,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,11",5.5625,-3.15625,1.5674157303370788
CM_B_STD_006,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,11",5.4375,-1.625,1.2988505747126438
CM_B_UM_055,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,11",5.171875,-4.859375,1.9395770392749245
CM_B_STD_013,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,11",4.96875,-0.28125,1.0566037735849056
CM_B_UM_052,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,11",4.921875,-4.5,1.9142857142857141
CM_B_STD_010,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,11",4.84375,-0.125,1.0258064516129033
CM_B_STD_011,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,11",4.8125,1.53125,0.6818181818181819
CM_B_UM_033,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,11",4.53125,-6.796875,2.5
CM_B_UM_009,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,11",4.375,-2.46875,1.5642857142857143
CM_B_UM_013,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,11",3.453125,-5.28125,2.5294117647058822
TH_B_UM_006,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,11",3.40625,-5.390625,2.5825688073394497
CM_B_UM_006,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,11",3.140625,-1.0625,1.3383084577114428
TH_B_UM_008,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,11",2.890625,-4.375,2.5135135135135136
EL_B_002,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,11",2.8203125,-5.947265625,3.108725761772853
CM_B_UM_012,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,11",2.75,-5.171875,2.8806818181818183
CM_B_004,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,11",2.671875,-2.9375,2.0994152046783627
CM_B_STD_015,0,3,16,resid_post_last_prompt,head_knockout,,"26,24,11",2.625,-1.3125,1.5
CM_B_UM_001,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,11",2.46875,1.0,0.5949367088607596
CM_B_STD_014,0,3,16,resid_post_last_prompt,head_knockout,,"26,24,11",2.40625,0.25,0.8961038961038961
