family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,19,resid_post_last_prompt,head_knockout,4,4,2.0,2.125,-0.0625
CM_B_UM_059,0,1,20,resid_post_last_prompt,head_knockout,4,4,2.0,2.03125,-0.015625
CM_B_UM_059,0,1,21,resid_post_last_prompt,head_knockout,4,4,2.0,1.9375,0.03125
CM_B_UM_032,0,1,19,resid_post_last_prompt,head_knockout,4,4,1.875,1.9375,-0.03333333333333344
CM_B_UM_032,0,1,20,resid_post_last_prompt,head_knockout,4,4,1.875,1.875,0.0
CM_B_UM_032,0,1,21,resid_post_last_prompt,head_knockout,4,4,1.875,1.890625,-0.008333333333333304
CM_B_STD_006,0,3,19,resid_post_last_prompt,head_knockout,4,4,-0.28125,-0.171875,0.38888888888888884
CM_B_STD_006,0,3,20,resid_post_last_prompt,head_knockout,4,4,-0.28125,-0.1875,0.33333333333333337
CM_B_STD_006,0,3,21,resid_post_last_prompt,head_knockout,4,4,-0.28125,-0.3125,-0.11111111111111116
CM_B_UM_055,0,3,19,resid_post_last_prompt,head_knockout,4,4,0.546875,0.609375,-0.11428571428571432
CM_B_UM_055,0,3,20,resid_post_last_prompt,head_knockout,4,4,0.546875,0.578125,-0.05714285714285716
CM_B_UM_055,0,3,21,resid_post_last_prompt,head_knockout,4,4,0.546875,0.546875,0.0
CM_B_STD_013,0,2,19,resid_post_last_prompt,head_knockout,4,4,0.25,0.4375,-0.75
CM_B_STD_013,0,2,20,resid_post_last_prompt,head_knockout,4,4,0.25,0.3125,-0.25
CM_B_STD_013,0,2,21,resid_post_last_prompt,head_knockout,4,4,0.25,0.234375,0.0625
CM_B_UM_052,0,3,19,resid_post_last_prompt,head_knockout,4,4,2.171875,2.265625,-0.043165467625899234
CM_B_UM_052,0,3,20,resid_post_last_prompt,head_knockout,4,4,2.171875,2.234375,-0.02877697841726623
CM_B_UM_052,0,3,21,resid_post_last_prompt,head_knockout,4,4,2.171875,2.1875,-0.007194244604316502
CM_B_STD_010,0,2,19,resid_post_last_prompt,head_knockout,4,4,0.296875,0.265625,0.10526315789473684
CM_B_STD_010,0,2,20,resid_post_last_prompt,head_knockout,4,4,0.296875,0.296875,0.0
CM_B_STD_010,0,2,21,resid_post_last_prompt,head_knockout,4,4,0.296875,0.171875,0.42105263157894735
CM_B_STD_011,0,1,19,resid_post_last_prompt,head_knockout,4,4,0.359375,0.40625,-0.13043478260869557
CM_B_STD_011,0,1,20,resid_post_last_prompt,head_knockout,4,4,0.359375,0.421875,-0.17391304347826098
CM_B_STD_011,0,1,21,resid_post_last_prompt,head_knockout,4,4,0.359375,0.328125,0.08695652173913049
CM_B_UM_033,0,2,19,resid_post_last_prompt,head_knockout,4,4,0.078125,0.125,-0.6000000000000001
CM_B_UM_033,0,2,20,resid_post_last_prompt,head_knockout,4,4,0.078125,0.078125,0.0
