family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,21,resid_post_last_prompt,head_knockout,19,19,2.0,2.03125,-0.015625
CM_B_UM_032,0,1,21,resid_post_last_prompt,head_knockout,19,19,1.875,1.90625,-0.016666666666666607
CM_B_STD_006,0,3,21,resid_post_last_prompt,head_knockout,19,19,-0.28125,-0.234375,0.16666666666666663
CM_B_UM_055,0,3,21,resid_post_last_prompt,head_knockout,19,19,0.546875,0.578125,-0.05714285714285716
CM_B_STD_013,0,2,21,resid_post_last_prompt,head_knockout,19,19,0.25,0.296875,-0.1875
CM_B_UM_052,0,3,21,resid_post_last_prompt,head_knockout,19,19,2.171875,2.25,-0.03597122302158273
CM_B_STD_010,0,2,21,resid_post_last_prompt,head_knockout,19,19,0.296875,0.234375,0.21052631578947367
CM_B_STD_011,0,1,21,resid_post_last_prompt,head_knockout,19,19,0.359375,0.375,-0.04347826086956519
CM_B_UM_033,0,2,21,resid_post_last_prompt,head_knockout,19,19,0.078125,0.109375,-0.3999999999999999
CM_B_UM_009,0,2,21,resid_post_last_prompt,head_knockout,19,19,0.53125,0.515625,0.02941176470588236
CM_B_UM_013,0,1,21,resid_post_last_prompt,head_knockout,19,19,2.515625,2.53125,-0.006211180124223503
TH_B_UM_006,0,1,21,resid_post_last_prompt,head_knockout,19,19,-0.046875,-0.0625,-0.33333333333333326
CM_B_UM_006,0,1,21,resid_post_last_prompt,head_knockout,19,19,-0.4140625,-0.359375,0.13207547169811318
TH_B_UM_008,0,1,21,resid_post_last_prompt,head_knockout,19,19,0.984375,0.96875,0.015873015873015928
EL_B_002,0,1,21,resid_post_last_prompt,head_knockout,19,19,0.0625,0.09375,-0.5
CM_B_UM_012,0,1,21,resid_post_last_prompt,head_knockout,19,19,-0.328125,-0.296875,0.09523809523809523
CM_B_004,0,1,21,resid_post_last_prompt,head_knockout,19,19,-0.21875,-0.15625,0.2857142857142857
CM_B_STD_015,0,1,21,resid_post_last_prompt,head_knockout,19,19,0.53125,0.59375,-0.11764705882352944
CM_B_UM_001,0,2,21,resid_post_last_prompt,head_knockout,19,19,1.421875,1.453125,-0.0219780219780219
CM_B_STD_014,0,3,21,resid_post_last_prompt,head_knockout,19,19,0.140625,0.15625,-0.11111111111111116
