family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,14,resid_post_last_prompt,head_knockout,26,26,10.03125,9.34375,0.06853582554517135
CM_B_UM_059,0,1,15,resid_post_last_prompt,head_knockout,26,26,10.03125,10.5625,-0.052959501557632294
CM_B_UM_059,0,1,16,resid_post_last_prompt,head_knockout,26,26,10.03125,8.9375,0.1090342679127726
CM_B_UM_059,0,1,17,resid_post_last_prompt,head_knockout,26,26,10.03125,9.71875,0.031152647975077885
CM_B_UM_059,0,1,18,resid_post_last_prompt,head_knockout,26,26,10.03125,9.875,0.015576323987538943
CM_B_UM_059,0,1,19,resid_post_last_prompt,head_knockout,26,26,10.03125,10.5625,-0.052959501557632294
CM_B_UM_059,0,1,20,resid_post_last_prompt,head_knockout,26,26,10.03125,8.90625,0.11214953271028039
CM_B_UM_032,0,1,14,resid_post_last_prompt,head_knockout,26,26,5.5625,5.46875,0.016853932584269704
CM_B_UM_032,0,1,15,resid_post_last_prompt,head_knockout,26,26,5.5625,5.09375,0.0842696629213483
CM_B_UM_032,0,1,16,resid_post_last_prompt,head_knockout,26,26,5.5625,5.4375,0.022471910112359605
CM_B_UM_032,0,1,17,resid_post_last_prompt,head_knockout,26,26,5.5625,4.8125,0.1348314606741573
CM_B_UM_032,0,1,18,resid_post_last_prompt,head_knockout,26,26,5.5625,5.75,-0.03370786516853941
CM_B_UM_032,0,1,19,resid_post_last_prompt,head_knockout,26,26,5.5625,7.0625,-0.2696629213483146
CM_B_UM_032,0,1,20,resid_post_last_prompt,head_knockout,26,26,5.5625,4.875,0.1235955056179775
CM_B_STD_006,0,2,14,resid_post_last_prompt,head_knockout,26,26,5.4375,5.03125,0.07471264367816088
CM_B_STD_006,0,2,15,resid_post_last_prompt,head_knockout,26,26,5.4375,6.03125,-0.10919540229885061
CM_B_STD_006,0,2,16,resid_post_last_prompt,head_knockout,26,26,5.4375,4.84375,0.10919540229885061
CM_B_STD_006,0,2,17,resid_post_last_prompt,head_knockout,26,26,5.4375,4.875,0.10344827586206895
CM_B_STD_006,0,2,18,resid_post_last_prompt,head_knockout,26,26,5.4375,5.875,-0.08045977011494254
CM_B_STD_006,0,2,19,resid_post_last_prompt,head_knockout,26,26,5.4375,6.21875,-0.14367816091954033
CM_B_STD_006,0,2,20,resid_post_last_prompt,head_knockout,26,26,5.4375,4.6875,0.13793103448275867
CM_B_UM_055,0,2,14,resid_post_last_prompt,head_knockout,26,26,5.171875,3.984375,0.22960725075528698
CM_B_UM_055,0,2,15,resid_post_last_prompt,head_knockout,26,26,5.171875,4.765625,0.0785498489425982
CM_B_UM_055,0,2,16,resid_post_last_prompt,head_knockout,26,26,5.171875,4.265625,0.17522658610271902
CM_B_UM_055,0,2,17,resid_post_last_prompt,head_knockout,26,26,5.171875,4.390625,0.15105740181268879
CM_B_UM_055,0,2,18,resid_post_last_prompt,head_knockout,26,26,5.171875,5.078125,0.01812688821752262
CM_B_UM_055,0,2,19,resid_post_last_prompt,head_knockout,26,26,5.171875,5.671875,-0.09667673716012093
CM_B_UM_055,0,2,20,resid_post_last_prompt,head_knockout,26,26,5.171875,4.890625,0.05438066465256797
CM_B_STD_013,0,2,14,resid_post_last_prompt,head_knockout,26,26,4.96875,4.6875,0.05660377358490565
CM_B_STD_013,0,2,15,resid_post_last_prompt,head_knockout,26,26,4.96875,4.0625,0.1823899371069182
CM_B_STD_013,0,2,16,resid_post_last_prompt,head_knockout,26,26,4.96875,4.0625,0.1823899371069182
CM_B_STD_013,0,2,17,resid_post_last_prompt,head_knockout,26,26,4.96875,4.71875,0.05031446540880502
CM_B_STD_013,0,2,18,resid_post_last_prompt,head_knockout,26,26,4.96875,5.375,-0.08176100628930816
CM_B_STD_013,0,2,19,resid_post_last_prompt,head_knockout,26,26,4.96875,5.34375,-0.07547169811320753
CM_B_STD_013,0,2,20,resid_post_last_prompt,head_knockout,26,26,4.96875,3.9375,0.2075471698113207
CM_B_UM_052,0,1,14,resid_post_last_prompt,head_knockout,26,26,4.921875,3.421875,0.3047619047619048
CM_B_UM_052,0,1,15,resid_post_last_prompt,head_knockout,26,26,4.921875,4.046875,0.1777777777777778
CM_B_UM_052,0,1,16,resid_post_last_prompt,head_knockout,26,26,4.921875,3.484375,0.292063492063492
CM_B_UM_052,0,1,17,resid_post_last_prompt,head_knockout,26,26,4.921875,3.859375,0.21587301587301588
CM_B_UM_052,0,1,18,resid_post_last_prompt,head_knockout,26,26,4.921875,4.640625,0.05714285714285716
CM_B_UM_052,0,1,19,resid_post_last_prompt,head_knockout,26,26,4.921875,5.265625,-0.06984126984126982
CM_B_UM_052,0,1,20,resid_post_last_prompt,head_knockout,26,26,4.921875,3.703125,0.24761904761904763
CM_B_STD_010,0,2,14,resid_post_last_prompt,head_knockout,26,26,4.84375,4.59375,0.05161290322580647
CM_B_STD_010,0,2,15,resid_post_last_prompt,head_knockout,26,26,4.84375,4.0,0.17419354838709677
CM_B_STD_010,0,2,16,resid_post_last_prompt,head_knockout,26,26,4.84375,3.65625,0.2451612903225806
CM_B_STD_010,0,2,17,resid_post_last_prompt,head_knockout,26,26,4.84375,4.21875,0.12903225806451613
CM_B_STD_010,0,2,18,resid_post_last_prompt,head_knockout,26,26,4.84375,4.875,-0.006451612903225712
CM_B_STD_010,0,2,19,resid_post_last_prompt,head_knockout,26,26,4.84375,4.96875,-0.02580645161290329
CM_B_STD_010,0,2,20,resid_post_last_prompt,head_knockout,26,26,4.84375,3.71875,0.23225806451612907
CM_B_STD_011,0,1,14,resid_post_last_prompt,head_knockout,26,26,4.8125,4.4375,0.07792207792207795
CM_B_STD_011,0,1,15,resid_post_last_prompt,head_knockout,26,26,4.8125,4.3125,0.10389610389610393
CM_B_STD_011,0,1,16,resid_post_last_prompt,head_knockout,26,26,4.8125,4.4375,0.07792207792207795
CM_B_STD_011,0,1,17,resid_post_last_prompt,head_knockout,26,26,4.8125,4.78125,0.00649350649350644
CM_B_STD_011,0,1,18,resid_post_last_prompt,head_knockout,26,26,4.8125,4.9375,-0.025974025974025983
CM_B_STD_011,0,1,19,resid_post_last_prompt,head_knockout,26,26,4.8125,5.34375,-0.11038961038961048
CM_B_STD_011,0,1,20,resid_post_last_prompt,head_knockout,26,26,4.8125,3.90625,0.18831168831168832
CM_B_UM_033,0,1,14,resid_post_last_prompt,head_knockout,26,26,4.53125,2.828125,0.3758620689655172
CM_B_UM_033,0,1,15,resid_post_last_prompt,head_knockout,26,26,4.53125,4.375,0.03448275862068961
CM_B_UM_033,0,1,16,resid_post_last_prompt,head_knockout,26,26,4.53125,2.734375,0.39655172413793105
CM_B_UM_033,0,1,17,resid_post_last_prompt,head_knockout,26,26,4.53125,2.75,0.3931034482758621
CM_B_UM_033,0,1,18,resid_post_last_prompt,head_knockout,26,26,4.53125,3.59375,0.2068965517241379
CM_B_UM_033,0,1,19,resid_post_last_prompt,head_knockout,26,26,4.53125,4.671875,-0.03103448275862064
CM_B_UM_033,0,1,20,resid_post_last_prompt,head_knockout,26,26,4.53125,3.078125,0.32068965517241377
CM_B_UM_009,0,1,14,resid_post_last_prompt,head_knockout,26,26,4.375,3.46875,0.20714285714285718
CM_B_UM_009,0,1,15,resid_post_last_prompt,head_knockout,26,26,4.375,5.21875,-0.19285714285714284
CM_B_UM_009,0,1,16,resid_post_last_prompt,head_knockout,26,26,4.375,4.09375,0.06428571428571428
