family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,44,resid_post_last_prompt,head_knockout,26,26,7.03125,7.09375,-0.008888888888888946
CM_B_UM_032,0,1,44,resid_post_last_prompt,head_knockout,26,26,0.03125,0.09375,-2.0
CM_B_STD_006,0,1,44,resid_post_last_prompt,head_knockout,26,26,1.0,1.03125,-0.03125
CM_B_UM_055,0,1,44,resid_post_last_prompt,head_knockout,26,26,3.09375,3.15625,-0.02020202020202011
CM_B_STD_013,0,3,44,resid_post_last_prompt,head_knockout,26,26,0.34375,0.40625,-0.18181818181818188
CM_B_UM_052,0,1,44,resid_post_last_prompt,head_knockout,26,26,1.984375,2.0625,-0.03937007874015741
CM_B_STD_010,0,3,44,resid_post_last_prompt,head_knockout,26,26,-0.03125,0.03125,2.0
CM_B_STD_011,0,1,44,resid_post_last_prompt,head_knockout,26,26,0.3125,0.34375,-0.10000000000000009
CM_B_UM_033,0,2,44,resid_post_last_prompt,head_knockout,26,26,0.796875,0.859375,-0.07843137254901955
CM_B_UM_009,0,1,44,resid_post_last_prompt,head_knockout,26,26,-0.09375,0.0,1.0
CM_B_UM_013,0,1,44,resid_post_last_prompt,head_knockout,26,26,0.625,0.703125,-0.125
TH_B_UM_006,0,1,44,resid_post_last_prompt,head_knockout,26,26,-0.0625,0.0,1.0
CM_B_UM_006,0,3,44,resid_post_last_prompt,head_knockout,26,26,-0.484375,-0.390625,0.19354838709677424
TH_B_UM_008,0,1,44,resid_post_last_prompt,head_knockout,26,26,-1.296875,-1.203125,0.07228915662650603
EL_B_002,0,1,44,resid_post_last_prompt,head_knockout,26,26,-0.1875,-0.125,0.33333333333333337
CM_B_UM_012,0,1,44,resid_post_last_prompt,head_knockout,26,26,0.09375,0.15625,-0.6666666666666667
CM_B_004,0,3,44,resid_post_last_prompt,head_knockout,26,26,-0.078125,0.03125,1.4
CM_B_STD_015,0,3,44,resid_post_last_prompt,head_knockout,26,26,1.203125,1.234375,-0.025974025974025983
CM_B_UM_001,0,1,44,resid_post_last_prompt,head_knockout,26,26,-0.15625,-0.046875,0.7
CM_B_STD_014,0,3,44,resid_post_last_prompt,head_knockout,26,26,1.234375,1.296875,-0.05063291139240511
