family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,16,resid_post_last_prompt,head_knockout,,"24,13",10.03125,9.96875,0.006230529595015577
CM_B_UM_032,0,1,16,resid_post_last_prompt,head_knockout,,"24,13",5.5625,5.9375,-0.0674157303370786
CM_B_STD_006,0,2,16,resid_post_last_prompt,head_knockout,,"24,13",5.4375,5.125,0.05747126436781613
CM_B_UM_055,0,2,16,resid_post_last_prompt,head_knockout,,"24,13",5.171875,5.078125,0.01812688821752262
CM_B_STD_013,0,2,16,resid_post_last_prompt,head_knockout,,"24,13",4.96875,4.875,0.018867924528301883
CM_B_UM_052,0,1,16,resid_post_last_prompt,head_knockout,,"24,13",4.921875,4.328125,0.12063492063492065
CM_B_STD_010,0,2,16,resid_post_last_prompt,head_knockout,,"24,13",4.84375,4.25,0.1225806451612903
CM_B_STD_011,0,1,16,resid_post_last_prompt,head_knockout,,"24,13",4.8125,4.25,0.11688311688311692
CM_B_UM_033,0,1,16,resid_post_last_prompt,head_knockout,,"24,13",4.53125,3.671875,0.18965517241379315
CM_B_UM_009,0,1,16,resid_post_last_prompt,head_knockout,,"24,13",4.375,4.59375,-0.050000000000000044
CM_B_UM_013,0,1,16,resid_post_last_prompt,head_knockout,,"24,13",3.453125,3.140625,0.0904977375565611
TH_B_UM_006,0,1,16,resid_post_last_prompt,head_knockout,,"24,13",3.40625,4.140625,-0.2155963302752293
CM_B_UM_006,0,2,16,resid_post_last_prompt,head_knockout,,"24,13",3.140625,3.265625,-0.03980099502487566
TH_B_UM_008,0,2,16,resid_post_last_prompt,head_knockout,,"24,13",2.890625,3.59375,-0.2432432432432432
EL_B_002,0,2,16,resid_post_last_prompt,head_knockout,,"24,13",2.8203125,2.65625,0.05817174515235457
CM_B_UM_012,0,2,16,resid_post_last_prompt,head_knockout,,"24,13",2.75,1.71875,0.375
CM_B_004,0,1,16,resid_post_last_prompt,head_knockout,,"24,13",2.671875,2.59375,0.0292397660818714
CM_B_STD_015,0,3,16,resid_post_last_prompt,head_knockout,,"24,13",2.625,2.21875,0.15476190476190477
CM_B_UM_001,0,2,16,resid_post_last_prompt,head_knockout,,"24,13",2.46875,2.25,0.08860759493670889
CM_B_STD_014,0,3,16,resid_post_last_prompt,head_knockout,,"24,13",2.40625,1.5625,0.35064935064935066
