family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,19,resid_post_last_prompt,head_knockout,24,24,2.0,1.9375,0.03125
CM_B_UM_059,0,1,20,resid_post_last_prompt,head_knockout,24,24,2.0,1.90625,0.046875
CM_B_UM_059,0,1,21,resid_post_last_prompt,head_knockout,24,24,2.0,1.9375,0.03125
CM_B_UM_032,0,1,19,resid_post_last_prompt,head_knockout,24,24,1.875,1.921875,-0.02499999999999991
CM_B_UM_032,0,1,20,resid_post_last_prompt,head_knockout,24,24,1.875,1.921875,-0.02499999999999991
CM_B_UM_032,0,1,21,resid_post_last_prompt,head_knockout,24,24,1.875,1.875,0.0
CM_B_STD_006,0,3,19,resid_post_last_prompt,head_knockout,24,24,-0.28125,-0.265625,0.05555555555555558
CM_B_STD_006,0,3,20,resid_post_last_prompt,head_knockout,24,24,-0.28125,-0.625,-1.2222222222222223
CM_B_STD_006,0,3,21,resid_post_last_prompt,head_knockout,24,24,-0.28125,-0.234375,0.16666666666666663
CM_B_UM_055,0,3,19,resid_post_last_prompt,head_knockout,24,24,0.546875,0.53125,0.02857142857142858
CM_B_UM_055,0,3,20,resid_post_last_prompt,head_knockout,24,24,0.546875,0.515625,0.05714285714285716
CM_B_UM_055,0,3,21,resid_post_last_prompt,head_knockout,24,24,0.546875,0.546875,0.0
CM_B_STD_013,0,2,19,resid_post_last_prompt,head_knockout,24,24,0.25,0.265625,-0.0625
CM_B_STD_013,0,2,20,resid_post_last_prompt,head_knockout,24,24,0.25,-0.015625,1.0625
CM_B_STD_013,0,2,21,resid_post_last_prompt,head_knockout,24,24,0.25,0.296875,-0.1875
CM_B_UM_052,0,3,19,resid_post_last_prompt,head_knockout,24,24,2.171875,2.1875,-0.007194244604316502
CM_B_UM_052,0,3,20,resid_post_last_prompt,head_knockout,24,24,2.171875,2.140625,0.014388489208633115
CM_B_UM_052,0,3,21,resid_post_last_prompt,head_knockout,24,24,2.171875,2.203125,-0.014388489208633004
CM_B_STD_010,0,2,19,resid_post_last_prompt,head_knockout,24,24,0.296875,0.265625,0.10526315789473684
CM_B_STD_010,0,2,20,resid_post_last_prompt,head_knockout,24,24,0.296875,-0.03125,1.1052631578947367
CM_B_STD_010,0,2,21,resid_post_last_prompt,head_knockout,24,24,0.296875,0.265625,0.10526315789473684
CM_B_STD_011,0,1,19,resid_post_last_prompt,head_knockout,24,24,0.359375,0.296875,0.17391304347826086
CM_B_STD_011,0,1,20,resid_post_last_prompt,head_knockout,24,24,0.359375,0.03125,0.9130434782608696
CM_B_STD_011,0,1,21,resid_post_last_prompt,head_knockout,24,24,0.359375,0.328125,0.08695652173913049
CM_B_UM_033,0,2,19,resid_post_last_prompt,head_knockout,24,24,0.078125,0.0625,0.19999999999999996
CM_B_UM_033,0,2,20,resid_post_last_prompt,head_knockout,24,24,0.078125,0.015625,0.8
CM_B_UM_033,0,2,21,resid_post_last_prompt,head_knockout,24,24,0.078125,0.078125,0.0
CM_B_UM_009,0,2,19,resid_post_last_prompt,head_knockout,24,24,0.53125,0.5,0.05882352941176472
CM_B_UM_009,0,2,20,resid_post_last_prompt,head_knockout,24,24,0.53125,0.5625,-0.05882352941176472
CM_B_UM_009,0,2,21,resid_post_last_prompt,head_knockout,24,24,0.53125,0.5,0.05882352941176472
CM_B_UM_013,0,1,19,resid_post_last_prompt,head_knockout,24,24,2.515625,2.515625,0.0
CM_B_UM_013,0,1,20,resid_post_last_prompt,head_knockout,24,24,2.515625,2.53125,-0.006211180124223503
CM_B_UM_013,0,1,21,resid_post_last_prompt,head_knockout,24,24,2.515625,2.546875,-0.012422360248447228
