family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,20,resid_post_last_prompt,head_knockout,20,20,2.0,1.96875,0.015625
CM_B_UM_032,0,1,20,resid_post_last_prompt,head_knockout,20,20,1.875,1.921875,-0.02499999999999991
CM_B_STD_006,0,3,20,resid_post_last_prompt,head_knockout,20,20,-0.28125,-0.265625,0.05555555555555558
CM_B_UM_055,0,3,20,resid_post_last_prompt,head_knockout,20,20,0.546875,0.578125,-0.05714285714285716
CM_B_STD_013,0,2,20,resid_post_last_prompt,head_knockout,20,20,0.25,0.296875,-0.1875
CM_B_UM_052,0,3,20,resid_post_last_prompt,head_knockout,20,20,2.171875,2.203125,-0.014388489208633004
CM_B_STD_010,0,2,20,resid_post_last_prompt,head_knockout,20,20,0.296875,0.234375,0.21052631578947367
CM_B_STD_011,0,1,20,resid_post_last_prompt,head_knockout,20,20,0.359375,0.359375,0.0
CM_B_UM_033,0,2,20,resid_post_last_prompt,head_knockout,20,20,0.078125,0.125,-0.6000000000000001
CM_B_UM_009,0,2,20,resid_post_last_prompt,head_knockout,20,20,0.53125,0.53125,0.0
CM_B_UM_013,0,1,20,resid_post_last_prompt,head_knockout,20,20,2.515625,2.5,0.006211180124223614
TH_B_UM_006,0,1,20,resid_post_last_prompt,head_knockout,20,20,-0.046875,-0.0625,-0.33333333333333326
CM_B_UM_006,0,1,20,resid_post_last_prompt,head_knockout,20,20,-0.4140625,-0.3984375,0.037735849056603765
TH_B_UM_008,0,1,20,resid_post_last_prompt,head_knockout,20,20,0.984375,0.984375,0.0
EL_B_002,0,1,20,resid_post_last_prompt,head_knockout,20,20,0.0625,0.0625,0.0
CM_B_UM_012,0,1,20,resid_post_last_prompt,head_knockout,20,20,-0.328125,-0.3125,0.04761904761904767
CM_B_004,0,1,20,resid_post_last_prompt,head_knockout,20,20,-0.21875,-0.203125,0.0714285714285714
CM_B_STD_015,0,1,20,resid_post_last_prompt,head_knockout,20,20,0.53125,0.59375,-0.11764705882352944
CM_B_UM_001,0,2,20,resid_post_last_prompt,head_knockout,20,20,1.421875,1.40625,0.01098901098901095
CM_B_STD_014,0,3,20,resid_post_last_prompt,head_knockout,20,20,0.140625,0.140625,0.0
