family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,13",10.03125,8.90625,0.11214953271028039
CM_B_UM_032,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,13",5.5625,5.5625,0.0
CM_B_STD_006,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,13",5.4375,4.625,0.14942528735632188
CM_B_UM_055,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,13",5.171875,4.234375,0.18126888217522663
CM_B_STD_013,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,13",4.96875,4.3125,0.13207547169811318
CM_B_UM_052,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,13",4.921875,3.015625,0.38730158730158726
CM_B_STD_010,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,13",4.84375,3.21875,0.3354838709677419
CM_B_STD_011,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,13",4.8125,3.90625,0.18831168831168832
CM_B_UM_033,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,13",4.53125,2.5,0.4482758620689655
CM_B_UM_009,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,13",4.375,4.40625,-0.0071428571428571175
CM_B_UM_013,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,13",3.453125,3.265625,0.05429864253393668
TH_B_UM_006,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,13",3.40625,3.59375,-0.05504587155963292
CM_B_UM_006,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,13",3.140625,2.796875,0.1094527363184079
TH_B_UM_008,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,13",2.890625,3.015625,-0.043243243243243246
EL_B_002,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,13",2.8203125,1.53125,0.4570637119113573
CM_B_UM_012,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,13",2.75,2.78125,-0.011363636363636465
CM_B_004,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,13",2.671875,1.84375,0.3099415204678363
CM_B_STD_015,0,3,16,resid_post_last_prompt,head_knockout,,"26,24,13",2.625,2.21875,0.15476190476190477
CM_B_UM_001,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,13",2.46875,1.84375,0.25316455696202533
CM_B_STD_014,0,3,16,resid_post_last_prompt,head_knockout,,"26,24,13",2.40625,2.09375,0.1298701298701299
