family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,16,resid_post_last_prompt,head_knockout,,"26,11",10.03125,2.78125,0.7227414330218069
CM_B_UM_032,0,1,16,resid_post_last_prompt,head_knockout,,"26,11",5.5625,-3.46875,1.6235955056179776
CM_B_STD_006,0,2,16,resid_post_last_prompt,head_knockout,,"26,11",5.4375,-2.0625,1.3793103448275863
CM_B_UM_055,0,2,16,resid_post_last_prompt,head_knockout,,"26,11",5.171875,-4.90625,1.9486404833836857
CM_B_STD_013,0,2,16,resid_post_last_prompt,head_knockout,,"26,11",4.96875,-0.875,1.1761006289308176
CM_B_UM_052,0,1,16,resid_post_last_prompt,head_knockout,,"26,11",4.921875,-4.546875,1.9238095238095239
CM_B_STD_010,0,2,16,resid_post_last_prompt,head_knockout,,"26,11",4.84375,-0.59375,1.1225806451612903
CM_B_STD_011,0,1,16,resid_post_last_prompt,head_knockout,,"26,11",4.8125,0.96875,0.7987012987012987
CM_B_UM_033,0,1,16,resid_post_last_prompt,head_knockout,,"26,11",4.53125,-6.8125,2.503448275862069
CM_B_UM_009,0,1,16,resid_post_last_prompt,head_knockout,,"26,11",4.375,-3.09375,1.7071428571428573
CM_B_UM_013,0,1,16,resid_post_last_prompt,head_knockout,,"26,11",3.453125,-5.421875,2.5701357466063346
TH_B_UM_006,0,1,16,resid_post_last_prompt,head_knockout,,"26,11",3.40625,-5.875,2.724770642201835
CM_B_UM_006,0,2,16,resid_post_last_prompt,head_knockout,,"26,11",3.140625,-1.171875,1.373134328358209
TH_B_UM_008,0,2,16,resid_post_last_prompt,head_knockout,,"26,11",2.890625,-4.828125,2.6702702702702705
EL_B_002,0,2,16,resid_post_last_prompt,head_knockout,,"26,11",2.8203125,-6.234375,3.210526315789474
CM_B_UM_012,0,2,16,resid_post_last_prompt,head_knockout,,"26,11",2.75,-5.125,2.8636363636363633
CM_B_004,0,1,16,resid_post_last_prompt,head_knockout,,"26,11",2.671875,-3.15625,2.181286549707602
CM_B_STD_015,0,3,16,resid_post_last_prompt,head_knockout,,"26,11",2.625,-1.65625,1.630952380952381
CM_B_UM_001,0,2,16,resid_post_last_prompt,head_knockout,,"26,11",2.46875,0.84375,0.6582278481012658
CM_B_STD_014,0,3,16,resid_post_last_prompt,head_knockout,,"26,11",2.40625,0.0,1.0
