family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,16,resid_post_last_prompt,head_knockout,7,7,10.03125,9.75,0.028037383177570097
CM_B_UM_032,0,1,16,resid_post_last_prompt,head_knockout,7,7,5.5625,3.96875,0.2865168539325843
CM_B_STD_006,0,2,16,resid_post_last_prompt,head_knockout,7,7,5.4375,4.6875,0.13793103448275867
CM_B_UM_055,0,2,16,resid_post_last_prompt,head_knockout,7,7,5.171875,4.140625,0.19939577039274925
CM_B_STD_013,0,2,16,resid_post_last_prompt,head_knockout,7,7,4.96875,3.40625,0.3144654088050315
CM_B_UM_052,0,1,16,resid_post_last_prompt,head_knockout,7,7,4.921875,4.734375,0.03809523809523807
CM_B_STD_010,0,2,16,resid_post_last_prompt,head_knockout,7,7,4.84375,3.0625,0.367741935483871
CM_B_STD_011,0,1,16,resid_post_last_prompt,head_knockout,7,7,4.8125,3.75,0.22077922077922074
CM_B_UM_033,0,1,16,resid_post_last_prompt,head_knockout,7,7,4.53125,2.8125,0.3793103448275862
CM_B_UM_009,0,1,16,resid_post_last_prompt,head_knockout,7,7,4.375,4.5,-0.02857142857142847
CM_B_UM_013,0,1,16,resid_post_last_prompt,head_knockout,7,7,3.453125,-0.328125,1.0950226244343892
TH_B_UM_006,0,1,16,resid_post_last_prompt,head_knockout,7,7,3.40625,2.390625,0.2981651376146789
CM_B_UM_006,0,2,16,resid_post_last_prompt,head_knockout,7,7,3.140625,2.640625,0.15920398009950254
TH_B_UM_008,0,2,16,resid_post_last_prompt,head_knockout,7,7,2.890625,2.640625,0.08648648648648649
EL_B_002,0,2,16,resid_post_last_prompt,head_knockout,7,7,2.8203125,2.1953125,0.22160664819944598
CM_B_UM_012,0,2,16,resid_post_last_prompt,head_knockout,7,7,2.75,-1.03125,1.375
CM_B_004,0,1,16,resid_post_last_prompt,head_knockout,7,7,2.671875,2.421875,0.0935672514619883
CM_B_STD_015,0,3,16,resid_post_last_prompt,head_knockout,7,7,2.625,1.125,0.5714285714285714
CM_B_UM_001,0,2,16,resid_post_last_prompt,head_knockout,7,7,2.46875,2.28125,0.07594936708860756
CM_B_STD_014,0,3,16,resid_post_last_prompt,head_knockout,7,7,2.40625,0.96875,0.5974025974025974
