family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,16,resid_post_last_prompt,head_knockout,,"24,13,11",10.03125,2.78125,0.7227414330218069
CM_B_UM_032,0,1,16,resid_post_last_prompt,head_knockout,,"24,13,11",5.5625,-4.21875,1.7584269662921348
CM_B_STD_006,0,2,16,resid_post_last_prompt,head_knockout,,"24,13,11",5.4375,-2.875,1.528735632183908
CM_B_UM_055,0,2,16,resid_post_last_prompt,head_knockout,,"24,13,11",5.171875,-5.78125,2.117824773413897
CM_B_STD_013,0,2,16,resid_post_last_prompt,head_knockout,,"24,13,11",4.96875,-0.375,1.0754716981132075
CM_B_UM_052,0,1,16,resid_post_last_prompt,head_knockout,,"24,13,11",4.921875,-5.625,2.142857142857143
CM_B_STD_010,0,2,16,resid_post_last_prompt,head_knockout,,"24,13,11",4.84375,-0.59375,1.1225806451612903
CM_B_STD_011,0,1,16,resid_post_last_prompt,head_knockout,,"24,13,11",4.8125,0.71875,0.8506493506493507
CM_B_UM_033,0,1,16,resid_post_last_prompt,head_knockout,,"24,13,11",4.53125,-7.5,2.655172413793103
CM_B_UM_009,0,1,16,resid_post_last_prompt,head_knockout,,"24,13,11",4.375,-4.25,1.9714285714285715
CM_B_UM_013,0,1,16,resid_post_last_prompt,head_knockout,,"24,13,11",3.453125,-6.328125,2.8325791855203617
TH_B_UM_006,0,1,16,resid_post_last_prompt,head_knockout,,"24,13,11",3.40625,-5.921875,2.738532110091743
CM_B_UM_006,0,2,16,resid_post_last_prompt,head_knockout,,"24,13,11",3.140625,-0.828125,1.263681592039801
TH_B_UM_008,0,2,16,resid_post_last_prompt,head_knockout,,"24,13,11",2.890625,-4.171875,2.443243243243243
EL_B_002,0,2,16,resid_post_last_prompt,head_knockout,,"24,13,11",2.8203125,-6.537109375,3.3178670360110805
CM_B_UM_012,0,2,16,resid_post_last_prompt,head_knockout,,"24,13,11",2.75,-6.6875,3.4318181818181817
CM_B_004,0,1,16,resid_post_last_prompt,head_knockout,,"24,13,11",2.671875,-2.546875,1.9532163742690059
CM_B_STD_015,0,3,16,resid_post_last_prompt,head_knockout,,"24,13,11",2.625,-2.625,2.0
CM_B_UM_001,0,2,16,resid_post_last_prompt,head_knockout,,"24,13,11",2.46875,0.8125,0.6708860759493671
CM_B_STD_014,0,3,16,resid_post_last_prompt,head_knockout,,"24,13,11",2.40625,-1.09375,1.4545454545454546
