family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,14,resid_post_last_prompt,head_knockout,,"26,24,13,11",10.03125,12.875,-0.28348909657320864
CM_B_UM_059,0,1,15,resid_post_last_prompt,head_knockout,,"26,24,13,11",10.03125,9.0625,0.09657320872274144
CM_B_UM_059,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,13,11",10.03125,2.625,0.7383177570093458
CM_B_UM_059,0,1,17,resid_post_last_prompt,head_knockout,,"26,24,13,11",10.03125,10.46875,-0.04361370716510904
CM_B_UM_059,0,1,18,resid_post_last_prompt,head_knockout,,"26,24,13,11",10.03125,9.6875,0.034267912772585674
CM_B_UM_059,0,1,19,resid_post_last_prompt,head_knockout,,"26,24,13,11",10.03125,9.90625,0.012461059190031154
CM_B_UM_059,0,1,20,resid_post_last_prompt,head_knockout,,"26,24,13,11",10.03125,9.96875,0.006230529595015577
CM_B_UM_032,0,1,14,resid_post_last_prompt,head_knockout,,"26,24,13,11",5.5625,10.25,-0.8426966292134832
CM_B_UM_032,0,1,15,resid_post_last_prompt,head_knockout,,"26,24,13,11",5.5625,2.53125,0.5449438202247191
CM_B_UM_032,0,1,16,resid_post_last_prompt,head_knockout,,"26,24,13,11",5.5625,-3.75,1.6741573033707864
CM_B_UM_032,0,1,17,resid_post_last_prompt,head_knockout,,"26,24,13,11",5.5625,5.28125,0.050561797752809
CM_B_UM_032,0,1,18,resid_post_last_prompt,head_knockout,,"26,24,13,11",5.5625,6.8125,-0.2247191011235956
CM_B_UM_032,0,1,19,resid_post_last_prompt,head_knockout,,"26,24,13,11",5.5625,6.15625,-0.10674157303370779
CM_B_UM_032,0,1,20,resid_post_last_prompt,head_knockout,,"26,24,13,11",5.5625,6.1875,-0.1123595505617978
CM_B_STD_006,0,2,14,resid_post_last_prompt,head_knockout,,"26,24,13,11",5.4375,9.53125,-0.7528735632183907
CM_B_STD_006,0,2,15,resid_post_last_prompt,head_knockout,,"26,24,13,11",5.4375,3.78125,0.3045977011494253
CM_B_STD_006,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,13,11",5.4375,-3.1875,1.5862068965517242
CM_B_STD_006,0,2,17,resid_post_last_prompt,head_knockout,,"26,24,13,11",5.4375,6.25,-0.14942528735632177
CM_B_STD_006,0,2,18,resid_post_last_prompt,head_knockout,,"26,24,13,11",5.4375,6.1875,-0.13793103448275867
CM_B_STD_006,0,2,19,resid_post_last_prompt,head_knockout,,"26,24,13,11",5.4375,3.625,0.33333333333333337
CM_B_STD_006,0,2,20,resid_post_last_prompt,head_knockout,,"26,24,13,11",5.4375,5.625,-0.034482758620689724
CM_B_UM_055,0,2,14,resid_post_last_prompt,head_knockout,,"26,24,13,11",5.171875,8.578125,-0.6586102719033233
CM_B_UM_055,0,2,15,resid_post_last_prompt,head_knockout,,"26,24,13,11",5.171875,-0.46875,1.0906344410876132
CM_B_UM_055,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,13,11",5.171875,-5.515625,2.066465256797583
CM_B_UM_055,0,2,17,resid_post_last_prompt,head_knockout,,"26,24,13,11",5.171875,5.109375,0.012084592145015116
CM_B_UM_055,0,2,18,resid_post_last_prompt,head_knockout,,"26,24,13,11",5.171875,5.890625,-0.13897280966767367
CM_B_UM_055,0,2,19,resid_post_last_prompt,head_knockout,,"26,24,13,11",5.171875,4.171875,0.19335347432024175
CM_B_UM_055,0,2,20,resid_post_last_prompt,head_knockout,,"26,24,13,11",5.171875,5.171875,0.0
CM_B_STD_013,0,2,14,resid_post_last_prompt,head_knockout,,"26,24,13,11",4.96875,8.21875,-0.6540880503144655
CM_B_STD_013,0,2,15,resid_post_last_prompt,head_knockout,,"26,24,13,11",4.96875,3.34375,0.32704402515723274
CM_B_STD_013,0,2,16,resid_post_last_prompt,head_knockout,,"26,24,13,11",4.96875,-1.09375,1.220125786163522
CM_B_STD_013,0,2,17,resid_post_last_prompt,head_knockout,,"26,24,13,11",4.96875,5.6875,-0.14465408805031443
CM_B_STD_013,0,2,18,resid_post_last_prompt,head_knockout,,"26,24,13,11",4.96875,4.0625,0.1823899371069182
CM_B_STD_013,0,2,19,resid_post_last_prompt,head_knockout,,"26,24,13,11",4.96875,3.25,0.3459119496855346
