family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,16,resid_post_last_prompt,head_knockout,,"26,13",10.03125,8.625,0.14018691588785048
CM_B_UM_032,0,1,16,resid_post_last_prompt,head_knockout,,"26,13",5.5625,5.1875,0.0674157303370787
CM_B_STD_006,0,2,16,resid_post_last_prompt,head_knockout,,"26,13",5.4375,4.09375,0.24712643678160917
CM_B_UM_055,0,2,16,resid_post_last_prompt,head_knockout,,"26,13",5.171875,3.984375,0.22960725075528698
CM_B_STD_013,0,2,16,resid_post_last_prompt,head_knockout,,"26,13",4.96875,3.625,0.2704402515723271
CM_B_UM_052,0,1,16,resid_post_last_prompt,head_knockout,,"26,13",4.921875,2.765625,0.4380952380952381
CM_B_STD_010,0,2,16,resid_post_last_prompt,head_knockout,,"26,13",4.84375,2.53125,0.4774193548387097
CM_B_STD_011,0,1,16,resid_post_last_prompt,head_knockout,,"26,13",4.8125,3.4375,0.2857142857142857
CM_B_UM_033,0,1,16,resid_post_last_prompt,head_knockout,,"26,13",4.53125,2.203125,0.5137931034482759
CM_B_UM_009,0,1,16,resid_post_last_prompt,head_knockout,,"26,13",4.375,4.0625,0.0714285714285714
CM_B_UM_013,0,1,16,resid_post_last_prompt,head_knockout,,"26,13",3.453125,3.140625,0.0904977375565611
TH_B_UM_006,0,1,16,resid_post_last_prompt,head_knockout,,"26,13",3.40625,3.546875,-0.041284403669724856
CM_B_UM_006,0,2,16,resid_post_last_prompt,head_knockout,,"26,13",3.140625,2.703125,0.1393034825870647
TH_B_UM_008,0,2,16,resid_post_last_prompt,head_knockout,,"26,13",2.890625,2.828125,0.021621621621621623
EL_B_002,0,2,16,resid_post_last_prompt,head_knockout,,"26,13",2.8203125,1.0859375,0.6149584487534626
CM_B_UM_012,0,2,16,resid_post_last_prompt,head_knockout,,"26,13",2.75,2.8125,-0.022727272727272707
CM_B_004,0,1,16,resid_post_last_prompt,head_knockout,,"26,13",2.671875,1.59375,0.4035087719298246
CM_B_STD_015,0,3,16,resid_post_last_prompt,head_knockout,,"26,13",2.625,1.84375,0.29761904761904767
CM_B_UM_001,0,2,16,resid_post_last_prompt,head_knockout,,"26,13",2.46875,1.65625,0.3291139240506329
CM_B_STD_014,0,3,16,resid_post_last_prompt,head_knockout,,"26,13",2.40625,2.03125,0.1558441558441559
