family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,20,resid_post_last_prompt,head_knockout,2,2,2.0,1.90625,0.046875
CM_B_UM_032,0,1,20,resid_post_last_prompt,head_knockout,2,2,1.875,1.90625,-0.016666666666666607
CM_B_STD_006,0,3,20,resid_post_last_prompt,head_knockout,2,2,-0.28125,-0.296875,-0.05555555555555558
CM_B_UM_055,0,3,20,resid_post_last_prompt,head_knockout,2,2,0.546875,0.5625,-0.02857142857142847
CM_B_STD_013,0,2,20,resid_post_last_prompt,head_knockout,2,2,0.25,0.28125,-0.125
CM_B_UM_052,0,3,20,resid_post_last_prompt,head_knockout,2,2,2.171875,2.21875,-0.021582733812949728
CM_B_STD_010,0,2,20,resid_post_last_prompt,head_knockout,2,2,0.296875,0.171875,0.42105263157894735
CM_B_STD_011,0,1,20,resid_post_last_prompt,head_knockout,2,2,0.359375,0.296875,0.17391304347826086
CM_B_UM_033,0,2,20,resid_post_last_prompt,head_knockout,2,2,0.078125,0.078125,0.0
CM_B_UM_009,0,2,20,resid_post_last_prompt,head_knockout,2,2,0.53125,0.515625,0.02941176470588236
CM_B_UM_013,0,1,20,resid_post_last_prompt,head_knockout,2,2,2.515625,2.515625,0.0
TH_B_UM_006,0,1,20,resid_post_last_prompt,head_knockout,2,2,-0.046875,-0.03125,0.33333333333333337
CM_B_UM_006,0,1,20,resid_post_last_prompt,head_knockout,2,2,-0.4140625,-0.4765625,-0.15094339622641506
TH_B_UM_008,0,1,20,resid_post_last_prompt,head_knockout,2,2,0.984375,0.984375,0.0
EL_B_002,0,1,20,resid_post_last_prompt,head_knockout,2,2,0.0625,-0.015625,1.25
CM_B_UM_012,0,1,20,resid_post_last_prompt,head_knockout,2,2,-0.328125,-0.3125,0.04761904761904767
CM_B_004,0,1,20,resid_post_last_prompt,head_knockout,2,2,-0.21875,-0.25,-0.1428571428571428
CM_B_STD_015,0,1,20,resid_post_last_prompt,head_knockout,2,2,0.53125,0.578125,-0.08823529411764697
CM_B_UM_001,0,2,20,resid_post_last_prompt,head_knockout,2,2,1.421875,1.359375,0.04395604395604391
CM_B_STD_014,0,3,20,resid_post_last_prompt,head_knockout,2,2,0.140625,0.09375,0.33333333333333337
