family_id,base_variant_id,sensitive_variant_id,patch_layer,patch_site,patch_mode,head_index,multi_head_knockout,original_S_lp,patched_S_lp,recovery_fraction
CM_B_UM_059,0,1,19,resid_post_last_prompt,head_knockout,26,26,2.0,1.96875,0.015625
CM_B_UM_032,0,1,19,resid_post_last_prompt,head_knockout,26,26,1.875,1.90625,-0.016666666666666607
CM_B_STD_006,0,3,19,resid_post_last_prompt,head_knockout,26,26,-0.28125,-0.265625,0.05555555555555558
CM_B_UM_055,0,3,19,resid_post_last_prompt,head_knockout,26,26,0.546875,0.53125,0.02857142857142858
CM_B_STD_013,0,2,19,resid_post_last_prompt,head_knockout,26,26,0.25,0.296875,-0.1875
CM_B_UM_052,0,3,19,resid_post_last_prompt,head_knockout,26,26,2.171875,2.171875,0.0
CM_B_STD_010,0,2,19,resid_post_last_prompt,head_knockout,26,26,0.296875,0.234375,0.21052631578947367
CM_B_STD_011,0,1,19,resid_post_last_prompt,head_knockout,26,26,0.359375,0.359375,0.0
CM_B_UM_033,0,2,19,resid_post_last_prompt,head_knockout,26,26,0.078125,0.0625,0.19999999999999996
CM_B_UM_009,0,2,19,resid_post_last_prompt,head_knockout,26,26,0.53125,0.515625,0.02941176470588236
CM_B_UM_013,0,1,19,resid_post_last_prompt,head_knockout,26,26,2.515625,2.546875,-0.012422360248447228
TH_B_UM_006,0,1,19,resid_post_last_prompt,head_knockout,26,26,-0.046875,-0.046875,0.0
CM_B_UM_006,0,1,19,resid_post_last_prompt,head_knockout,26,26,-0.4140625,-0.3984375,0.037735849056603765
TH_B_UM_008,0,1,19,resid_post_last_prompt,head_knockout,26,26,0.984375,0.984375,0.0
EL_B_002,0,1,19,resid_post_last_prompt,head_knockout,26,26,0.0625,0.0625,0.0
CM_B_UM_012,0,1,19,resid_post_last_prompt,head_knockout,26,26,-0.328125,-0.328125,0.0
CM_B_004,0,1,19,resid_post_last_prompt,head_knockout,26,26,-0.21875,-0.203125,0.0714285714285714
CM_B_STD_015,0,1,19,resid_post_last_prompt,head_knockout,26,26,0.53125,0.578125,-0.08823529411764697
CM_B_UM_001,0,2,19,resid_post_last_prompt,head_knockout,26,26,1.421875,1.390625,0.02197802197802201
CM_B_STD_014,0,3,19,resid_post_last_prompt,head_knockout,26,26,0.140625,0.125,0.11111111111111116
